Unnamed: 0,class,type,date,value,percentage,aacc,unit
990,bioenergy,Renovable,2019-01-01,23179.192,0.0126698149382813,Extremadura,MWh
991,oil_gas,No-Renovable,2019-01-01,5505.207,0.0030091624370224,Extremadura,MWh
992,others,Generación total,2019-01-01,1829481.497,1.0,Extremadura,MWh
993,,Renovable,2019-01-01,682471.103,0.2316160155915367,Galicia,MWh
994,hydropower,No-Renovable,2019-01-01,8865.034,0.0030086018941134,Galicia,MWh
995,coal,No-Renovable,2019-01-01,956396.692,0.3245804696377983,Galicia,MWh
996,oil_gas,No-Renovable,2019-01-01,175087.11,0.0594207998278237,Galicia,MWh
997,,Renovable,2019-01-01,849921.958,0.2884452346925485,Galicia,MWh
998,solar,Renovable,2019-01-01,1002.144,0.000340106122162,Galicia,MWh
999,bioenergy,Renovable,2019-01-01,22890.776,0.0077686371006954,Galicia,MWh
1000,oil_gas,No-Renovable,2019-01-01,227128.678,0.0770825888359014,Galicia,MWh
1001,coal,Renovable,2019-01-01,11399.5825,0.0038687731487101,Galicia,MWh
1002,bioenergy,Renovable,2019-01-01,11399.5825,0.0038687731487101,Galicia,MWh
1003,others,Generación total,2019-01-01,2946562.66,1.0,Galicia,MWh
1004,,Renovable,2019-01-01,8005.688,0.033550312349195,La Rioja,MWh
1005,oil_gas,No-Renovable,2019-01-01,50425.744,0.2113246808569791,La Rioja,MWh
1006,,Renovable,2019-01-01,167080.341,0.7002018599725617,La Rioja,MWh
1007,solar,Renovable,2019-01-01,5848.36,0.0245093619349815,La Rioja,MWh
1008,bioenergy,Renovable,2019-01-01,653.245,0.0027376252722501,La Rioja,MWh
1009,oil_gas,No-Renovable,2019-01-01,6604.013,0.0276761596140324,La Rioja,MWh
1010,others,Generación total,2019-01-01,238617.391,1.0,La Rioja,MWh
1011,,Renovable,2019-01-01,4832.856,0.0078362311905734,Murcia,MWh
1012,oil_gas,No-Renovable,2019-01-01,331634.281,0.5377281873566299,Murcia,MWh
1013,,Renovable,2019-01-01,68802.536,0.1115598268588501,Murcia,MWh
1014,solar,Renovable,2019-01-01,50742.54,0.0822764581930276,Murcia,MWh
1015,solar,Renovable,2019-01-01,1619.054,0.0026252140461091,Murcia,MWh
1016,bioenergy,Renovable,2019-01-01,3776.287,0.0061230580786924,Murcia,MWh
1017,oil_gas,No-Renovable,2019-01-01,155324.633,0.2518510242761175,Murcia,MWh
1018,others,Generación total,2019-01-01,616732.1869999999,1.0,Murcia,MWh
1019,,Renovable,2020-01-01,304.314,0.0004020247141639,Canarias,MWh
1020,oil_gas,No-Renovable,2020-01-01,175823.59,0.2322779382908009,Canarias,MWh
1021,oil_gas,No-Renovable,2020-01-01,17105.09,0.0225972808283495,Canarias,MWh
1022,oil_gas,No-Renovable,2020-01-01,146918.518,0.1940918761684932,Canarias,MWh
1023,oil_gas,No-Renovable,2020-01-01,336411.696,0.4444285045242886,Canarias,MWh
1024,hydropower,Renovable,2020-01-01,824.55,0.0010893007816395,Canarias,MWh
1025,,Renovable,2020-01-01,60189.521,0.0795154839267635,Canarias,MWh
1026,solar,Renovable,2020-01-01,18499.905,0.0244399502477209,Canarias,MWh
1027,bioenergy,Renovable,2020-01-01,876.28,0.0011576405177795,Canarias,MWh
1028,others,Generación total,2020-01-01,756953.464,1.0,Canarias,MWh
1029,coal,No-Renovable,2020-01-01,-3177.348,0.0097266893025437,Baleares,MWh
1030,oil_gas,No-Renovable,2020-01-01,25163.324,0.0770314848632387,Baleares,MWh
1031,oil_gas,No-Renovable,2020-01-01,21825.088,0.0668122755129987,Baleares,MWh
1032,oil_gas,No-Renovable,2020-01-01,247428.456,0.7574429102887412,Baleares,MWh
1033,,Renovable,2020-01-01,370.826,0.0011351949132751,Baleares,MWh
1034,solar,Renovable,2020-01-01,5934.386,0.0181667002869579,Baleares,MWh
1035,bioenergy,Renovable,2020-01-01,201.474,0.0006167643583707,Baleares,MWh
1036,oil_gas,No-Renovable,2020-01-01,4038.097,0.0123616660474502,Baleares,MWh
1037,coal,No-Renovable,2020-01-01,9261.923,0.0283531572132116,Baleares,MWh
1038,bioenergy,Renovable,2020-01-01,9261.923,0.0283531572132116,Baleares,MWh
1039,others,Generación total,2020-01-01,320308.14900000003,1.0,Baleares,MWh
1040,oil_gas,No-Renovable,2020-01-01,17833.799,0.9999263251093504,Ceuta,MWh
1041,oil_gas,No-Renovable,2020-01-01,1.314,7.36748906496976e-05,Ceuta,MWh
1042,others,Generación total,2020-01-01,17835.112999999998,1.0,Ceuta,MWh
1043,oil_gas,No-Renovable,2020-01-01,17598.248,0.9879599481583774,Melilla,MWh
1044,oil_gas,No-Renovable,2020-01-01,0.797,4.474332210128116e-05,Melilla,MWh
1045,solar,Renovable,2020-01-01,4.709,0.0002643617362295,Melilla,MWh
1046,coal,No-Renovable,2020-01-01,104.48,0.0058654733916459,Melilla,MWh
1047,bioenergy,Renovable,2020-01-01,104.48,0.0058654733916459,Melilla,MWh
1048,others,Generación total,2020-01-01,17812.713999999996,1.0,Melilla,MWh
1049,,Renovable,2020-01-01,43652.072,0.0228382286459249,Andalucia,MWh
1050,hydropower,No-Renovable,2020-01-01,12735.544,0.0066630804100716,Andalucia,MWh
1051,coal,No-Renovable,2020-01-01,84218.916,0.0440623038448197,Andalucia,MWh
1052,oil_gas,No-Renovable,2020-01-01,671794.101,0.3514744335989732,Andalucia,MWh
1053,,Renovable,2020-01-01,353679.441,0.1850407453951079,Andalucia,MWh
1054,solar,Renovable,2020-01-01,150462.326,0.0787200434331203,Andalucia,MWh
1055,solar,Renovable,2020-01-01,44447.639,0.0232544595421159,Andalucia,MWh
1056,bioenergy,Renovable,2020-01-01,150126.992,0.0785446007974362,Andalucia,MWh
1057,oil_gas,No-Renovable,2020-01-01,400241.605,0.2094014984810337,Andalucia,MWh
1058,coal,Renovable,2020-01-01,1.158,6.058513962860934e-07,Andalucia,MWh
1059,others,Generación total,2020-01-01,1911359.794,1.0,Andalucia,MWh
1060,,Renovable,2020-01-01,287280.183,0.227789529050896,Aragon,MWh
1061,hydropower,No-Renovable,2020-01-01,20015.774,0.0158708605843834,Aragon,MWh
1062,coal,No-Renovable,2020-01-01,113740.968,0.0901872216313404,Aragon,MWh
1063,oil_gas,No-Renovable,2020-01-01,100164.878,0.0794225001835941,Aragon,MWh
1064,,Renovable,2020-01-01,394171.704,0.312545703228507,Aragon,MWh
1065,solar,Renovable,2020-01-01,38977.426,0.0309058892243749,Aragon,MWh
1066,bioenergy,Renovable,2020-01-01,4165.463,0.0033028691542184,Aragon,MWh
1067,oil_gas,No-Renovable,2020-01-01,273890.315,0.2171724663147111,Aragon,MWh
1068,coal,Renovable,2020-01-01,28758.296,0.0228029606279743,Aragon,MWh
1069,others,Generación total,2020-01-01,1261165.007,1.0,Aragon,MWh
1070,,Renovable,2020-01-01,17217.348,0.0912061174849627,Cantabria,MWh
1071,hydropower,No-Renovable,2020-01-01,24770.6,0.1312182488135233,Cantabria,MWh
1072,,Renovable,2020-01-01,7950.637,0.0421172141204494,Cantabria,MWh
1073,solar,Renovable,2020-01-01,96.596,0.0005117016932327,Cantabria,MWh
1074,bioenergy,Renovable,2020-01-01,6517.083,0.0345231935694889,Cantabria,MWh
1075,oil_gas,No-Renovable,2020-01-01,125140.589,0.6629120386293778,Cantabria,MWh
1076,coal,Renovable,2020-01-01,3540.5975,0.0187557428444825,Cantabria,MWh
1077,bioenergy,Renovable,2020-01-01,3540.5975,0.0187557428444825,Cantabria,MWh
1078,others,Generación total,2020-01-01,188774.048,1.0,Cantabria,MWh
1079,,Renovable,2020-01-01,42837.007,0.0234179307862665,Castilla-La Mancha,MWh
1080,hydropower,No-Renovable,2020-01-01,7104.975,0.0038841138641678,Castilla-La Mancha,MWh
1081,nuclear,No-Renovable,2020-01-01,736296.024,0.4025148005376582,Castilla-La Mancha,MWh
1082,oil_gas,No-Renovable,2020-01-01,178484.577,0.0975730977330434,Castilla-La Mancha,MWh
1083,,Renovable,2020-01-01,609470.64,0.3331825041787254,Castilla-La Mancha,MWh
1084,solar,Renovable,2020-01-01,124733.244,0.0681885752367923,Castilla-La Mancha,MWh
1085,solar,Renovable,2020-01-01,9914.829,0.0054201914545446,Castilla-La Mancha,MWh
1086,bioenergy,Renovable,2020-01-01,22558.459,0.012332150831799,Castilla-La Mancha,MWh
1087,oil_gas,No-Renovable,2020-01-01,97839.873,0.0534866353770026,Castilla-La Mancha,MWh
1088,others,Generación total,2020-01-01,1829239.628,1.0,Castilla-La Mancha,MWh
1089,,Renovable,2020-01-01,1150910.25,0.3962133862097128,Castilla-Leon,MWh
1090,hydropower,No-Renovable,2020-01-01,40238.554,0.0138525603855925,Castilla-Leon,MWh
1091,coal,No-Renovable,2020-01-01,132263.414,0.045533120530117,Castilla-Leon,MWh
1092,,Renovable,2020-01-01,1264624.624,0.4353607977331202,Castilla-Leon,MWh
1093,solar,Renovable,2020-01-01,38982.897,0.0134202867900728,Castilla-Leon,MWh
1094,bioenergy,Renovable,2020-01-01,21746.972,0.0074866319210623,Castilla-Leon,MWh
1095,oil_gas,No-Renovable,2020-01-01,256007.055,0.0881332164303221,Castilla-Leon,MWh
1096,others,Generación total,2020-01-01,2904773.7660000003,1.0,Castilla-Leon,MWh
1097,,Renovable,2020-01-01,434119.206,0.1084416784575038,Cataluña,MWh
1098,hydropower,No-Renovable,2020-01-01,17582.049,0.0043919432218856,Cataluña,MWh
1099,nuclear,No-Renovable,2020-01-01,2266619.444,0.5661947537326282,Cataluña,MWh
1100,oil_gas,No-Renovable,2020-01-01,582992.295,0.1456297305528385,Cataluña,MWh
1101,,Renovable,2020-01-01,178517.73,0.044593194698747,Cataluña,MWh
1102,solar,Renovable,2020-01-01,16434.865,0.0041053800918968,Cataluña,MWh
1103,solar,Renovable,2020-01-01,31.505,7.86985471406132e-06,Cataluña,MWh
1104,bioenergy,Renovable,2020-01-01,13158.289,0.0032869012130021,Cataluña,MWh
1105,oil_gas,No-Renovable,2020-01-01,469658.592,0.1173193107205396,Cataluña,MWh
1106,coal,Renovable,2020-01-01,12329.783,0.0030799428936963,Cataluña,MWh
1107,bioenergy,Renovable,2020-01-01,11806.765,0.0029492945625476,Cataluña,MWh
1108,others,Generación total,2020-01-01,4003250.523,1.0,Cataluña,MWh
1109,,Renovable,2020-01-01,28102.136,0.0478962947123731,Pais Vasco,MWh
1110,oil_gas,No-Renovable,2020-01-01,274425.896,0.4677218696658172,Pais Vasco,MWh
1111,,Renovable,2020-01-01,35451.032,0.0604214952390014,Pais Vasco,MWh
1112,solar,Renovable,2020-01-01,1749.26,0.0029813773760316,Pais Vasco,MWh
1113,bioenergy,Renovable,2020-01-01,5307.337,0.0090456389895018,Pais Vasco,MWh
1114,oil_gas,No-Renovable,2020-01-01,190869.204,0.3253107751773771,Pais Vasco,MWh
1115,coal,Renovable,2020-01-01,35082.536,0.0597934435842685,Pais Vasco,MWh
1116,bioenergy,Renovable,2020-01-01,15741.409,0.026829105255629,Pais Vasco,MWh
1117,others,Generación total,2020-01-01,586728.8099999999,1.0,Pais Vasco,MWh
1118,,Renovable,2020-01-01,190280.637,0.1831979296916331,Asturias,MWh
1119,hydropower,No-Renovable,2020-01-01,598.49,0.000576212749073,Asturias,MWh
1120,coal,No-Renovable,2020-01-01,424169.729,0.4083811018073325,Asturias,MWh
1121,oil_gas,No-Renovable,2020-01-01,187603.384,0.180620330548633,Asturias,MWh
1122,,Renovable,2020-01-01,141669.013,0.1363957483653844,Asturias,MWh
1123,solar,Renovable,2020-01-01,25.78,2.4820405806452616e-05,Asturias,MWh
1124,bioenergy,Renovable,2020-01-01,22538.898,0.0216999454922514,Asturias,MWh
1125,oil_gas,No-Renovable,2020-01-01,23499.126,0.0226244314746687,Asturias,MWh
1126,coal,Renovable,2020-01-01,48276.446,0.046479479465217,Asturias,MWh
1127,others,Generación total,2020-01-01,1038661.503,1.0,Asturias,MWh
1128,,Renovable,2020-01-01,12505.179,0.1202995279727656,Madrid,MWh
1129,solar,Renovable,2020-01-01,3726.171,0.0358456774145982,Madrid,MWh
1130,bioenergy,Renovable,2020-01-01,15361.26,0.1477749600439086,Madrid,MWh
1131,oil_gas,No-Renovable,2020-01-01,56044.185,0.5391437420542602,Madrid,MWh
1132,coal,Renovable,2020-01-01,8156.7815,0.0784680462572336,Madrid,MWh
1133,bioenergy,Renovable,2020-01-01,8156.7815,0.0784680462572336,Madrid,MWh
1134,others,Generación total,2020-01-01,103950.358,1.0,Madrid,MWh
1135,,Renovable,2020-01-01,68693.358,0.118104759371081,Navarra,MWh
1136,oil_gas,No-Renovable,2020-01-01,224445.342,0.3858897552929351,Navarra,MWh
1137,,Renovable,2020-01-01,172277.467,0.2961973235475598,Navarra,MWh
1138,solar,Renovable,2020-01-01,11659.481,0.0200461913347821,Navarra,MWh
1139,bioenergy,Renovable,2020-01-01,22721.898,0.0390658481966225,Navarra,MWh
1140,oil_gas,No-Renovable,2020-01-01,81833.189,0.1406961222570193,Navarra,MWh
1141,others,Generación total,2020-01-01,581630.735,1.0,Navarra,MWh
1142,,Renovable,2020-01-01,32249.567,0.0198261332476829,Valencia,MWh
1143,hydropower,No-Renovable,2020-01-01,108158.592,0.0664928821175731,Valencia,MWh
1144,nuclear,No-Renovable,2020-01-01,787465.658,0.4841118971762424,Valencia,MWh
1145,oil_gas,No-Renovable,2020-03-01,0.001,6.637874342400804e-10,Valencia,MWh
1146,oil_gas,No-Renovable,2020-01-01,347766.13,0.213796905627013,Valencia,MWh
1147,,Renovable,2020-01-01,191255.545,0.1175785684045998,Valencia,MWh
1148,solar,Renovable,2020-01-01,28692.071,0.0176390840471743,Valencia,MWh
1149,solar,Renovable,2020-01-01,1315.325,0.0008086250805788,Valencia,MWh
1150,bioenergy,Renovable,2020-01-01,2804.021,0.0017238338107082,Valencia,MWh
1151,oil_gas,No-Renovable,2020-01-01,121019.97,0.0743996981680589,Valencia,MWh
1152,coal,Renovable,2020-01-01,5892.22,0.0036223723203682,Valencia,MWh
1153,others,Generación total,2020-01-01,1626619.099,1.0,Valencia,MWh
1154,,Renovable,2020-01-01,90353.729,0.0523374378268846,Extremadura,MWh
1155,hydropower,No-Renovable,2020-01-01,2.572,1.4898321472791388e-06,Extremadura,MWh
1156,nuclear,No-Renovable,2020-01-01,1498764.898,0.8681602357130402,Extremadura,MWh
1157,,Renovable,2020-01-01,8964.814,0.0051928725083896,Extremadura,MWh
1158,solar,Renovable,2020-01-01,76825.802,0.0445013800778001,Extremadura,MWh
1159,solar,Renovable,2020-01-01,29216.231,0.0169235148390876,Extremadura,MWh
1160,bioenergy,Renovable,2020-01-01,18707.784,0.0108364922268873,Extremadura,MWh
1161,oil_gas,No-Renovable,2020-01-01,3533.147,0.0020465769757631,Extremadura,MWh
1162,others,Generación total,2020-01-01,1726368.977,1.0,Extremadura,MWh
1163,,Renovable,2020-01-01,1309799.276,0.4409376880620226,Galicia,MWh
1164,hydropower,No-Renovable,2020-01-01,2571.737,0.0008657630125942,Galicia,MWh
1165,coal,No-Renovable,2020-01-01,114671.325,0.0386035554141723,Galicia,MWh
1166,oil_gas,No-Renovable,2020-01-01,215286.328,0.0724751169733294,Galicia,MWh
1167,,Renovable,2020-01-01,1098630.429,0.369848701456946,Galicia,MWh
1168,solar,Renovable,2020-01-01,916.054,0.0003083852161939,Galicia,MWh
1169,bioenergy,Renovable,2020-01-01,24905.211,0.0083842206666762,Galicia,MWh
1170,oil_gas,No-Renovable,2020-01-01,171828.18,0.057845138427993,Galicia,MWh
1171,coal,Renovable,2020-01-01,15938.783,0.005365715385036,Galicia,MWh
1172,bioenergy,Renovable,2020-01-01,15938.783,0.005365715385036,Galicia,MWh
1173,others,Generación total,2020-01-01,2970486.106,1.0,Galicia,MWh
1174,,Renovable,2020-01-01,17105.815,0.0940648992795769,La Rioja,MWh
1175,oil_gas,No-Renovable,2020-01-01,83513.99,0.4592435413212171,La Rioja,MWh
1176,,Renovable,2020-01-01,68197.721,0.3750193578593998,La Rioja,MWh
1177,solar,Renovable,2020-01-01,6043.202,0.0332315757802909,La Rioja,MWh
1178,bioenergy,Renovable,2020-01-01,634.365,0.0034883739729144,La Rioja,MWh
1179,oil_gas,No-Renovable,2020-01-01,6356.109,0.0349522517866007,La Rioja,MWh
1180,others,Generación total,2020-01-01,181851.202,1.0,La Rioja,MWh
1181,,Renovable,2020-01-01,3933.761,0.0054978186784931,Murcia,MWh
1182,oil_gas,No-Renovable,2020-01-01,405801.27,0.5671472674527662,Murcia,MWh
1183,,Renovable,2020-01-01,41443.254,0.0579210317908835,Murcia,MWh
1184,solar,Renovable,2020-01-01,101580.22,0.141968368409125,Murcia,MWh
1185,solar,Renovable,2020-01-01,1042.322,0.0014567477181771,Murcia,MWh
1186,bioenergy,Renovable,2020-01-01,2979.963,0.0041647919745552,Murcia,MWh
1187,oil_gas,No-Renovable,2020-01-01,158732.258,0.2218439739759993,Murcia,MWh
1188,others,Generación total,2020-01-01,715513.0480000001,1.0,Murcia,MWh
1189,,Renovable,2021-01-01,297.621,0.0004591899192509,Canarias,MWh
1190,oil_gas,No-Renovable,2021-01-01,141051.043,0.2176231416648567,Canarias,MWh
1191,oil_gas,No-Renovable,2021-01-01,10157.844,0.0156722125324625,Canarias,MWh
1192,oil_gas,No-Renovable,2021-01-01,116282.053,0.1794078594165332,Canarias,MWh
1193,oil_gas,No-Renovable,2021-01-01,280660.149,0.4330215648636274,Canarias,MWh
1194,hydropower,Renovable,2021-01-01,993.17,0.0015323302189781,Canarias,MWh
1195,,Renovable,2021-01-01,81695.52,0.1260454041615569,Canarias,MWh
1196,solar,Renovable,2021-01-01,16647.461,0.0256848349824905,Canarias,MWh
1197,bioenergy,Renovable,2021-01-01,358.723,0.0005534622402433,Canarias,MWh
1198,others,Generación total,2021-01-01,648143.584,1.0,Canarias,MWh
1199,coal,No-Renovable,2021-01-01,-632.692,0.0018946357374796,Baleares,MWh
1200,oil_gas,No-Renovable,2021-01-01,27196.95,0.0814429665942448,Baleares,MWh
1201,oil_gas,No-Renovable,2021-01-01,18542.487,0.0555266362336666,Baleares,MWh
1202,oil_gas,No-Renovable,2021-01-01,260272.045,0.7794009058497661,Baleares,MWh
1203,,Renovable,2021-01-01,277.963,0.0008323775762883,Baleares,MWh
1204,solar,Renovable,2021-01-01,8589.705,0.0257224084821797,Baleares,MWh
1205,bioenergy,Renovable,2021-01-01,57.757,0.0001729569463334,Baleares,MWh
1206,oil_gas,No-Renovable,2021-01-01,4065.943,0.012175720436413,Baleares,MWh
1207,coal,No-Renovable,2021-01-01,7151.5275,0.021415696071814,Baleares,MWh
1208,bioenergy,Renovable,2021-01-01,7151.5275,0.021415696071814,Baleares,MWh
1209,others,Generación total,2021-01-01,332673.2130000001,1.0,Baleares,MWh
1210,oil_gas,No-Renovable,2021-01-01,18537.33,0.9999284737793288,Ceuta,MWh
1211,oil_gas,No-Renovable,2021-01-01,1.326,7.152622067101304e-05,Ceuta,MWh
1212,others,Generación total,2021-01-01,18538.656000000003,1.0,Ceuta,MWh
1213,oil_gas,No-Renovable,2021-01-01,16974.65,0.926498372522248,Melilla,MWh
1214,oil_gas,No-Renovable,2021-01-01,64.614,0.0035267157698186,Melilla,MWh
1215,solar,Renovable,2021-01-01,4.598,0.0002509647926088,Melilla,MWh
1216,coal,No-Renovable,2021-01-01,638.7165,0.0348619734576622,Melilla,MWh
1217,bioenergy,Renovable,2021-01-01,638.7165,0.0348619734576622,Melilla,MWh
1218,others,Generación total,2021-01-01,18321.295,1.0,Melilla,MWh
1219,,Renovable,2021-01-01,35682.265,0.017121860756572,Andalucia,MWh
1220,hydropower,No-Renovable,2021-01-01,30400.208,0.0145873062807764,Andalucia,MWh
1221,coal,No-Renovable,2021-01-01,112564.883,0.0540133944077211,Andalucia,MWh
1222,oil_gas,No-Renovable,2021-01-01,480685.396,0.2306531947461771,Andalucia,MWh
1223,,Renovable,2021-01-01,605060.374,0.2903335725169748,Andalucia,MWh
1224,solar,Renovable,2021-01-01,213710.908,0.1025475375214152,Andalucia,MWh
1225,solar,Renovable,2021-01-01,53930.207,0.0258779955484078,Andalucia,MWh
1226,bioenergy,Renovable,2021-01-01,150906.426,0.0724112892845772,Andalucia,MWh
1227,oil_gas,No-Renovable,2021-01-01,399848.588,0.1918642733987864,Andalucia,MWh
1228,coal,Renovable,2021-01-01,1228.686,0.0005895755385917,Andalucia,MWh
1229,others,Generación total,2021-01-01,2084017.941,1.0,Andalucia,MWh
1230,,Renovable,2021-01-01,227814.858,0.1192035043908795,Aragon,MWh
1231,hydropower,No-Renovable,2021-01-01,28851.855,0.0150966546008931,Aragon,MWh
1232,oil_gas,No-Renovable,2021-01-01,8267.525,0.0043259599540219,Aragon,MWh
1233,,Renovable,2021-01-01,1308593.598,0.6847180384743379,Aragon,MWh
1234,solar,Renovable,2021-01-01,54540.025,0.028537919636331,Aragon,MWh
1235,bioenergy,Renovable,2021-01-01,4269.769,0.0022341450079587,Aragon,MWh
1236,oil_gas,No-Renovable,2021-01-01,249188.599,0.1303872561949125,Aragon,MWh
1237,coal,Renovable,2021-01-01,29616.058,0.0154965217406651,Aragon,MWh
1238,others,Generación total,2021-01-01,1911142.287,1.0,Aragon,MWh
1239,,Renovable,2021-01-01,33604.108,0.1944689918672824,Cantabria,MWh
1240,hydropower,No-Renovable,2021-01-01,42793.93,0.2476510438884155,Cantabria,MWh
1241,,Renovable,2021-01-01,4765.84,0.0275802024026577,Cantabria,MWh
1242,solar,Renovable,2021-01-01,91.306,0.0005283933074918,Cantabria,MWh
1243,bioenergy,Renovable,2021-01-01,6093.836,0.0352653950381469,Cantabria,MWh
1244,oil_gas,No-Renovable,2021-01-01,79260.586,0.4586857730081703,Cantabria,MWh
1245,coal,Renovable,2021-01-01,3094.853,0.0179101002439176,Cantabria,MWh
1246,bioenergy,Renovable,2021-01-01,3094.853,0.0179101002439176,Cantabria,MWh
1247,others,Generación total,2021-01-01,172799.31199999998,1.0,Cantabria,MWh
1248,,Renovable,2021-01-01,65930.749,0.0293393517697975,Castilla-La Mancha,MWh
1249,hydropower,No-Renovable,2021-03-01,1130.627,0.0005844739920508,Castilla-La Mancha,MWh
1250,nuclear,No-Renovable,2021-01-01,720692.572,0.3207100360377843,Castilla-La Mancha,MWh
1251,oil_gas,No-Renovable,2021-01-01,116814.953,0.0519829525679946,Castilla-La Mancha,MWh
1252,,Renovable,2021-01-01,1039601.3,0.4626252348663411,Castilla-La Mancha,MWh
1253,solar,Renovable,2021-01-01,147622.462,0.065692372791663,Castilla-La Mancha,MWh
1254,solar,Renovable,2021-01-01,12293.822,0.0054707822029031,Castilla-La Mancha,MWh
1255,bioenergy,Renovable,2021-01-01,42421.016,0.0188774605132456,Castilla-La Mancha,MWh
1256,oil_gas,No-Renovable,2021-01-01,101801.234,0.0453018092502706,Castilla-La Mancha,MWh
1257,others,Generación total,2021-01-01,2247178.108,1.0,Castilla-La Mancha,MWh
1258,,Renovable,2021-01-01,1156726.799,0.3740414127919262,Castilla-Leon,MWh
1259,hydropower,No-Renovable,2021-01-01,19511.769,0.0063093633251508,Castilla-Leon,MWh
1260,,Renovable,2021-01-01,1572457.728,0.5084729692829588,Castilla-Leon,MWh
1261,solar,Renovable,2021-01-01,56869.972,0.0183895840320349,Castilla-Leon,MWh
1262,bioenergy,Renovable,2021-01-01,48365.712,0.0156396300862114,Castilla-Leon,MWh
1263,oil_gas,No-Renovable,2021-01-01,238577.992,0.0771470404817178,Castilla-Leon,MWh
1264,others,Generación total,2021-01-01,3092509.972,1.0,Castilla-Leon,MWh
1265,,Renovable,2021-01-01,304809.796,0.0786863665146905,Cataluña,MWh
1266,hydropower,No-Renovable,2021-01-01,22696.6,0.0058591062678225,Cataluña,MWh
1267,nuclear,No-Renovable,2021-01-01,2230948.23,0.5759172192126012,Cataluña,MWh
1268,oil_gas,No-Renovable,2021-01-01,376805.035,0.0972718707786898,Cataluña,MWh
1269,,Renovable,2021-01-01,393973.253,0.1017038303537427,Cataluña,MWh
1270,solar,Renovable,2021-01-01,19291.117,0.0049799839856189,Cataluña,MWh
1271,solar,Renovable,2021-01-01,5151.617,0.0013298851569892,Cataluña,MWh
1272,bioenergy,Renovable,2021-01-01,13330.861,0.003441349419762,Cataluña,MWh
1273,oil_gas,No-Renovable,2021-01-01,480548.643,0.1240531870938793,Cataluña,MWh
1274,coal,Renovable,2021-01-01,13320.864,0.0034387687034715,Cataluña,MWh
1275,bioenergy,Renovable,2021-01-01,12854.714,0.0033184325127317,Cataluña,MWh
1276,others,Generación total,2021-01-01,3873730.730000001,1.0,Cataluña,MWh
1277,,Renovable,2021-01-01,65721.585,0.1363216176696267,Pais Vasco,MWh
1278,oil_gas,No-Renovable,2021-01-01,161287.007,0.3345461875779839,Pais Vasco,MWh
1279,,Renovable,2021-01-01,21884.058,0.0453925477867878,Pais Vasco,MWh
1280,solar,Renovable,2021-01-01,2176.267,0.0045140761276683,Pais Vasco,MWh
1281,bioenergy,Renovable,2021-01-01,5057.331,0.0104900626333152,Pais Vasco,MWh
1282,oil_gas,No-Renovable,2021-01-01,176211.819,0.3655036654789666,Pais Vasco,MWh
1283,coal,Renovable,2021-01-01,32567.308,0.0675520547732526,Pais Vasco,MWh
1284,bioenergy,Renovable,2021-01-01,17201.47,0.0356797879523988,Pais Vasco,MWh
1285,others,Generación total,2021-01-01,482106.845,1.0,Pais Vasco,MWh
1286,,Renovable,2021-01-01,302912.562,0.2957212822401491,Asturias,MWh
1287,hydropower,No-Renovable,2021-01-01,1168.11,0.0011403785459301,Asturias,MWh
1288,coal,No-Renovable,2021-01-01,355768.253,0.3473221554855747,Asturias,MWh
1289,oil_gas,No-Renovable,2021-01-01,119282.926,0.1164510959637152,Asturias,MWh
1290,,Renovable,2021-01-01,123123.33,0.1202003270543696,Asturias,MWh
1291,solar,Renovable,2021-01-01,23.39,2.2834710934164195e-05,Asturias,MWh
1292,bioenergy,Renovable,2021-01-01,18081.309,0.0176520506338735,Asturias,MWh
1293,oil_gas,No-Renovable,2021-01-01,31993.763,0.0312342167507976,Asturias,MWh
1294,coal,Renovable,2021-01-01,71964.119,0.0702556586146555,Asturias,MWh
1295,others,Generación total,2021-01-01,1024317.762,1.0,Asturias,MWh
1296,,Renovable,2021-01-01,26490.113,0.230837210050116,Madrid,MWh
1297,solar,Renovable,2021-01-01,2725.131,0.023747034867729,Madrid,MWh
1298,bioenergy,Renovable,2021-01-01,12840.69,0.1118949192371668,Madrid,MWh
1299,oil_gas,No-Renovable,2021-01-01,62523.627,0.5448364685682581,Madrid,MWh
1300,coal,Renovable,2021-01-01,5088.562,0.0443421836383649,Madrid,MWh
1301,bioenergy,Renovable,2021-01-01,5088.562,0.0443421836383649,Madrid,MWh
1302,others,Generación total,2021-01-01,114756.685,1.0,Madrid,MWh
1303,,Renovable,2021-01-01,90894.154,0.14266807632629,Navarra,MWh
1304,oil_gas,No-Renovable,2021-01-01,90745.828,0.1424352628376561,Navarra,MWh
1305,,Renovable,2021-01-01,336028.34,0.5274323457470825,Navarra,MWh
1306,solar,Renovable,2021-01-01,14460.216,0.0226968524288442,Navarra,MWh
1307,bioenergy,Renovable,2021-01-01,28092.78,0.0440946167039265,Navarra,MWh
1308,oil_gas,No-Renovable,2021-01-01,76880.943,0.1206728459562004,Navarra,MWh
1309,others,Generación total,2021-01-01,637102.261,1.0,Navarra,MWh
1310,,Renovable,2021-01-01,24136.491,0.0138434424541019,Valencia,MWh
1311,hydropower,No-Renovable,2021-01-01,159147.453,0.0912787450057424,Valencia,MWh
1312,nuclear,No-Renovable,2021-01-01,773966.104,0.4439069134842137,Valencia,MWh
1313,oil_gas,No-Renovable,2021-07-01,-0.001,6.426126491700358e-10,Valencia,MWh
