class,type,date,value,percentage,aacc
Solar térmica,Renovable,2022-01-01,76579.156,0.025548229887430444,Andalucía
Otras renovables,Renovable,2022-01-01,164619.789,0.05492022154686966,Andalucía
Cogeneración,No-Renovable,2022-01-01,393321.244,0.1312192780150531,Andalucía
Residuos no renovables,Renovable,2022-01-01,1347.259,0.00044947064511796983,Andalucía
Generación total,Generación total,2022-01-01,2997434.904,1.0,Andalucía
Hidráulica,Renovable,2022-01-01,228069.921,0.125921215225229,Aragón
Turbinación bombeo,No-Renovable,2022-01-01,18868.963,0.01041786983825843,Aragón
Ciclo combinado,No-Renovable,2022-01-01,244541.514,0.13501545701810172,Aragón
Eólica,Renovable,2022-01-01,933056.506,0.51515609158003,Aragón
Solar fotovoltaica,Renovable,2022-01-01,142241.661,0.07853399839067363,Aragón
Otras renovables,Renovable,2022-01-01,4388.265,0.002422834449661337,Aragón
Cogeneración,No-Renovable,2022-01-01,213928.864,0.11811370130931359,Aragón
Residuos no renovables,Renovable,2022-01-01,26115.551,0.014418832188732352,Aragón
Generación total,Generación total,2022-01-01,1811211.245,1.0,Aragón
Hidráulica,Renovable,2022-01-01,32575.838,0.2072301453420458,Cantabria
Turbinación bombeo,No-Renovable,2022-01-01,29555.14,0.18801407220297792,Cantabria
Eólica,Renovable,2022-01-01,6988.003,0.04445395625250383,Cantabria
Solar fotovoltaica,Renovable,2022-01-01,201.7,0.0012831080605045567,Cantabria
Otras renovables,Renovable,2022-01-01,5185.987,0.03299048944656344,Cantabria
Cogeneración,No-Renovable,2022-01-01,75944.713,0.48311984830443827,Cantabria
Residuos no renovables,Renovable,2022-01-01,3372.522,0.021454190195483138,Cantabria
Residuos renovables,Renovable,2022-01-01,3372.522,0.021454190195483138,Cantabria
Generación total,Generación total,2022-01-01,157196.425,1.0,Cantabria
Hidráulica,Renovable,2022-01-01,55035.319,0.02601237505515368,Castilla_la_Mancha
Turbinación bombeo,No-Renovable,2022-01-01,1088.691,0.0005145684466945729,Castilla_la_Mancha
Nuclear,No-Renovable,2022-01-01,733435.511,0.3466573817969565,Castilla_la_Mancha
Ciclo combinado,No-Renovable,2022-01-01,185993.049,0.08790938321334298,Castilla_la_Mancha
Eólica,Renovable,2022-01-01,645175.844,0.30494155999447053,Castilla_la_Mancha
Solar fotovoltaica,Renovable,2022-01-01,329088.845,0.15554343316529765,Castilla_la_Mancha
Solar térmica,Renovable,2022-01-01,24902.494,0.01177013280756516,Castilla_la_Mancha
Otras renovables,Renovable,2022-01-01,50765.934,0.0239944555465042,Castilla_la_Mancha
Cogeneración,No-Renovable,2022-01-01,90250.338,0.042656709974014835,Castilla_la_Mancha
Generación total,Generación total,2022-01-01,2115736.025,1.0,Castilla_la_Mancha
Hidráulica,Renovable,2022-01-01,536516.595,0.2709360039506974,Castilla_León
Turbinación bombeo,No-Renovable,2022-01-01,22713.189,0.011469953999534602,Castilla_León
Eólica,Renovable,2022-01-01,1054684.583,0.5326061281411578,Castilla_León
Solar fotovoltaica,Renovable,2022-01-01,109121.764,0.055105498986869304,Castilla_León
Otras renovables,Renovable,2022-01-01,43169.707,0.021800309655477572,Castilla_León
Cogeneración,No-Renovable,2022-01-01,214027.823,0.10808210526626331,Castilla_León
Generación total,Generación total,2022-01-01,1980233.661,1.0,Castilla_León
Hidráulica,Renovable,2022-01-01,249639.308,0.06748991371338706,Cataluña
Turbinación bombeo,No-Renovable,2022-01-01,10776.135,0.0029133249372483047,Cataluña
Nuclear,No-Renovable,2022-01-01,2273443.358,0.6146247451691098,Cataluña
Ciclo combinado,No-Renovable,2022-01-01,487183.215,0.13170983931328833,Cataluña
Eólica,Renovable,2022-01-01,239893.722,0.06485519739608982,Cataluña
Solar fotovoltaica,Renovable,2022-01-01,25649.303,0.006934281544629661,Cataluña
Solar térmica,Renovable,2022-01-01,5620.883,0.0015196040707781651,Cataluña
Otras renovables,Renovable,2022-01-01,13960.149,0.0037741221884657144,Cataluña
Cogeneración,No-Renovable,2022-01-01,369364.092,0.09985747395960398,Cataluña
Residuos no renovables,Renovable,2022-01-01,12065.8195,0.00326199076363528,Cataluña
Residuos renovables,Renovable,2022-01-01,11316.8495,0.0030595069437637902,Cataluña
Generación total,Generación total,2022-01-01,3698912.8340000003,1.0,Cataluña
Hidráulica,Renovable,2022-01-01,49705.226,0.050894806079895286,País_Vasco
Ciclo combinado,No-Renovable,2022-01-01,634181.239,0.6493589060114668,País_Vasco
Eólica,Renovable,2022-01-01,30476.276,0.03120565545879153,País_Vasco
Solar fotovoltaica,Renovable,2022-01-01,3568.838,0.0036542499161066346,País_Vasco
Otras renovables,Renovable,2022-01-01,3354.978,0.003435271669669401,País_Vasco
Cogeneración,No-Renovable,2022-01-01,169807.653,0.17387160799383847,País_Vasco
Residuos no renovables,Renovable,2022-01-01,52904.7165,0.054170869014444,País_Vasco
Residuos renovables,Renovable,2022-01-01,32627.7635,0.03340863385578783,País_Vasco
Generación total,Generación total,2022-01-01,976626.69,1.0,País_Vasco
Hidráulica,Renovable,2022-01-01,136380.85,0.10726737133953221,Asturias
Turbinación bombeo,No-Renovable,2022-01-01,1698.708,0.0013360815820801387,Asturias
Carbón,No-Renovable,2022-01-01,545731.641,0.42923327275698364,Asturias
Ciclo combinado,No-Renovable,2022-01-01,369877.094,0.2909187293676866,Asturias
Eólica,Renovable,2022-01-01,130051.493,0.10228915418030884,Asturias
Solar fotovoltaica,Renovable,2022-01-01,33.414,2.628105005900117e-05,Asturias
Otras renovables,Renovable,2022-01-01,24492.571,0.019264095424811164,Asturias
Cogeneración,No-Renovable,2022-01-01,27049.695,0.021275345315607635,Asturias
Residuos no renovables,Renovable,2022-01-01,36094.92,0.028389668982930577,Asturias
Generación total,Generación total,2022-01-01,1271410.3860000002,1.0,Asturias
Hidráulica,Renovable,2022-01-01,4077.551,0.04015603450100303,Madrid
Solar fotovoltaica,Renovable,2022-01-01,5110.455,0.05032815219130881,Madrid
Otras renovables,Renovable,2022-01-01,15856.78,0.15615878372945302,Madrid
Cogeneración,No-Renovable,2022-01-01,61051.226,0.6012371488632596,Madrid
Residuos no renovables,Renovable,2022-01-01,7723.3295,0.07605994035748774,Madrid
Residuos renovables,Renovable,2022-01-01,7723.3295,0.07605994035748774,Madrid
Generación total,Generación total,2022-01-01,101542.671,1.0,Madrid
Hidráulica,Renovable,2022-01-01,71623.027,0.06701264269099184,Navarra
Ciclo combinado,No-Renovable,2022-01-01,592144.204,0.554027798408936,Navarra
Eólica,Renovable,2022-01-01,279417.874,0.261431706200278,Navarra
Solar fotovoltaica,Renovable,2022-01-01,21095.666,0.01973773501623305,Navarra
Otras renovables,Renovable,2022-01-01,28198.735,0.026383578466921898,Navarra
Cogeneración,No-Renovable,2022-01-01,76319.218,0.07140653921663925,Navarra
Generación total,Generación total,2022-01-01,1068798.724,1.0,Navarra
Hidráulica,Renovable,2022-01-01,21431.662,0.011732082377292265,Valenciana
Turbinación bombeo,No-Renovable,2022-01-01,113970.584,0.06238957482980591,Valenciana
Nuclear,No-Renovable,2022-01-01,786636.019,0.4306188934788745,Valenciana
Ciclo combinado,No-Renovable,2022-01-01,530695.551,0.29051241670359057,Valenciana
Eólica,Renovable,2022-01-01,197200.754,0.1079512867827118,Valenciana
Solar fotovoltaica,Renovable,2022-01-01,37797.741,0.020691172298609287,Valenciana
Solar térmica,Renovable,2022-01-01,2534.563,0.001387465979373742,Valenciana
Otras renovables,Renovable,2022-01-01,2383.466,0.0013047527277854271,Valenciana
Cogeneración,No-Renovable,2022-01-01,128108.539,0.07012894906529221,Valenciana
Residuos no renovables,Renovable,2022-01-01,5997.984,0.0032834057566641806,Valenciana
Generación total,Generación total,2022-01-01,1826756.8630000001,1.0,Valenciana
Hidráulica,Renovable,2022-01-01,109300.288,0.058486864189121926,Extremadura
Turbinación bombeo,No-Renovable,2022-01-01,3121.775,0.0016704698020008522,Extremadura
Nuclear,No-Renovable,2022-01-01,1254910.063,0.6715055903992078,Extremadura
Eólica,Renovable,2022-01-01,15084.753,0.008071889984749624,Extremadura
Solar fotovoltaica,Renovable,2022-01-01,395304.612,0.2115285108432426,Extremadura
Solar térmica,Renovable,2022-01-01,59996.861,0.03210447406214177,Extremadura
Otras renovables,Renovable,2022-01-01,25477.992,0.013633338806166136,Extremadura
Cogeneración,No-Renovable,2022-01-01,5604.275,0.0029988619133692607,Extremadura
Generación total,Generación total,2022-01-01,1868800.6190000002,1.0,Extremadura
Hidráulica,Renovable,2022-01-01,559644.783,0.2691449051035344,Galicia
Turbinación bombeo,No-Renovable,2022-01-01,1863.694,0.0008962895036440042,Galicia
Carbón,No-Renovable,2022-01-01,141628.512,0.06811211965178773,Galicia
Ciclo combinado,No-Renovable,2022-01-01,313149.801,0.15060030225160817,Galicia
Eólica,Renovable,2022-01-01,819249.439,0.3939942249328156,Galicia
Solar fotovoltaica,Renovable,2022-01-01,1415.796,0.0006808859684589673,Galicia
Otras renovables,Renovable,2022-01-01,40932.725,0.01968540531495327,Galicia
Cogeneración,No-Renovable,2022-01-01,173589.696,0.08348292287551153,Galicia
Residuos no renovables,Renovable,2022-01-01,13934.6645,0.006701472198843118,Galicia
Residuos renovables,Renovable,2022-01-01,13934.6645,0.006701472198843118,Galicia
Generación total,Generación total,2022-01-01,2079343.7750000001,1.0,Galicia
Hidráulica,Renovable,2022-01-01,11875.04,0.06262472991363381,La_Rioja
Ciclo combinado,No-Renovable,2022-01-01,68717.053,0.362389253811849,La_Rioja
Eólica,Renovable,2022-01-01,97861.89,0.5160887399190016,La_Rioja
Solar fotovoltaica,Renovable,2022-01-01,10301.269,0.054325222390214145,La_Rioja
Otras renovables,Renovable,2022-01-01,717.291,0.0037827371650521013,La_Rioja
Cogeneración,No-Renovable,2022-01-01,149.672,0.0007893168002493801,La_Rioja
Generación total,Generación total,2022-01-01,189622.215,1.0,La_Rioja
Hidráulica,Renovable,2022-01-01,5307.576,0.005430620979092021,Murcia
Ciclo combinado,No-Renovable,2022-01-01,661912.41,0.6772574561470922,Murcia
Eólica,Renovable,2022-01-01,37371.563,0.03823794403495289,Murcia
Solar fotovoltaica,Renovable,2022-01-01,121389.317,0.12420347283540577,Murcia
Solar térmica,Renovable,2022-01-01,1344.878,0.0013760561659633924,Murcia
Otras renovables,Renovable,2022-01-01,4013.074,0.004106108674665937,Murcia
Cogeneración,No-Renovable,2022-01-01,146003.556,0.14938834116282776,Murcia
Generación total,Generación total,2022-01-01,977342.3740000001,1.0,Murcia
Hidráulica,Renovable,2023-01-01,274.975,0.00038221770953656136,Canarias
Motores diésel,No-Renovable,2023-01-01,149652.702,0.20801859436093306,Canarias
Turbina de gas,No-Renovable,2023-01-01,14760.491,0.020517214516428867,Canarias
Turbina de vapor,No-Renovable,2023-01-01,118030.389,0.16406329644254694,Canarias
Ciclo combinado,No-Renovable,2023-01-01,279418.815,0.38839465213463104,Canarias
Hidroeólica,Renovable,2023-01-01,1649.504,0.0022928253141245424,Canarias
Eólica,Renovable,2023-01-01,132728.166,0.18449333793802525,Canarias
Solar fotovoltaica,Renovable,2023-01-01,22120.656,0.030747909700031613,Canarias
Otras renovables,Renovable,2023-01-01,784.133,0.0010899518837422764,Canarias
Generación total,Generación total,2023-01-01,719419.8309999999,1.0,Canarias
Carbón,No-Renovable,2023-01-01,-727.718,0.002220455848584707,Baleares
Motores diésel,No-Renovable,2023-01-01,5017.929,0.015310999309942602,Baleares
Turbina de gas,No-Renovable,2023-01-01,49385.1,0.15068671398528086,Baleares
Ciclo combinado,No-Renovable,2023-01-01,236334.141,0.721116594070358,Baleares
Eólica,Renovable,2023-01-01,215.73,0.0006582480304392344,Baleares
Solar fotovoltaica,Renovable,2023-01-01,18187.577,0.05549500180184454,Baleares
Otras renovables,Renovable,2023-01-01,93.609,0.0002856252717813299,Baleares
Cogeneración,No-Renovable,2023-01-01,3048.152,0.009300700183003817,Baleares
Residuos no renovables,No-Renovable,2023-01-01,7361.8245,0.02246283074938257,Baleares
Residuos renovables,Renovable,2023-01-01,7361.8245,0.02246283074938257,Baleares
Generación total,Generación total,2023-01-01,326278.16899999994,1.0,Baleares
Motores diésel,No-Renovable,2023-01-01,16638.507,0.999776171850026,Ceuta
Turbina de gas,No-Renovable,2023-01-01,3.725,0.00022382814997411405,Ceuta
Generación total,Generación total,2023-01-01,16642.232,1.0,Ceuta
Motores diésel,No-Renovable,2023-01-01,15322.566,0.9424679680674959,Melilla
Turbina de gas,No-Renovable,2023-01-01,3.482,0.00021417257819682556,Melilla
Solar fotovoltaica,Renovable,2023-01-01,4.343,0.00026713139204733295,Melilla
Residuos no renovables,No-Renovable,2023-01-01,463.763,0.028525363981129925,Melilla
Residuos renovables,Renovable,2023-01-01,463.763,0.028525363981129925,Melilla
Generación total,Generación total,2023-01-01,16257.917000000003,1.0,Melilla
Hidráulica,Renovable,2023-01-01,17212.643,0.00889833911792946,Andalucía
Turbinación bombeo,No-Renovable,2023-01-01,36515.108,0.01887704368886399,Andalucía
Carbón,No-Renovable,2023-01-01,39450.245,0.020394407662751215,Andalucía
Ciclo combinado,No-Renovable,2023-01-01,423722.302,0.21904972612432153,Andalucía
Eólica,Renovable,2023-01-01,552635.226,0.2856932342965335,Andalucía
Solar fotovoltaica,Renovable,2023-01-01,428442.084,0.22148968963246485,Andalucía
Solar térmica,Renovable,2023-01-01,60160.005,0.031100634912740118,Andalucía
Otras renovables,Renovable,2023-01-01,97397.275,0.05035101129514118,Andalucía
Cogeneración,No-Renovable,2023-01-01,277495.303,0.14345544201007293,Andalucía
Residuos no renovables,Renovable,2023-01-01,1335.624,0.0006904712591811389,Andalucía
Generación total,Generación total,2023-01-01,1934365.8150000002,1.0,Andalucía
Hidráulica,Renovable,2023-01-01,135424.823,0.06480209687217327,Aragón
Turbinación bombeo,No-Renovable,2023-01-01,34741.359,0.016624078669749846,Aragón
Ciclo combinado,No-Renovable,2023-01-01,22120.766,0.010585001991981018,Aragón
Eólica,Renovable,2023-01-01,1614543.274,0.7725746826050035,Aragón
Solar fotovoltaica,Renovable,2023-01-01,142217.739,0.0680525733426246,Aragón
Otras renovables,Renovable,2023-01-01,3369.58,0.0016123768504282083,Aragón
Cogeneración,No-Renovable,2023-01-01,124567.228,0.059606631909381154,Aragón
Residuos no renovables,Renovable,2023-01-01,12836.85,0.006142557758658155,Aragón
Generación total,Generación total,2023-01-01,2089821.6190000004,1.0,Aragón
Hidráulica,Renovable,2023-01-01,20331.236,0.1741907930880463,Cantabria
Turbinación bombeo,No-Renovable,2023-01-01,58796.42,0.5037467978109087,Cantabria
Eólica,Renovable,2023-01-01,5901.238,0.05055970662193466,Cantabria
Solar fotovoltaica,Renovable,2023-01-01,201.162,0.0017234844118270809,Cantabria
Otras renovables,Renovable,2023-01-01,6457.788,0.05532802891641553,Cantabria
Cogeneración,No-Renovable,2023-01-01,18219.822,0.15610094949972714,Cantabria
Residuos no renovables,Renovable,2023-01-01,3405.2675,0.029175119825570306,Cantabria
Residuos renovables,Renovable,2023-01-01,3405.2675,0.029175119825570306,Cantabria
Generación total,Generación total,2023-01-01,116718.201,1.0,Cantabria
Hidráulica,Renovable,2023-01-01,57008.52,0.024522768882751355,Castilla_la_Mancha
Turbinación bombeo,No-Renovable,2023-01-01,15666.68,0.006739174649684346,Castilla_la_Mancha
Nuclear,No-Renovable,2023-01-01,684003.019,0.2942305457156436,Castilla_la_Mancha
Ciclo combinado,No-Renovable,2023-01-01,136013.318,0.0585074505054712,Castilla_la_Mancha
Eólica,Renovable,2023-01-01,993826.608,0.4275041733676428,Castilla_la_Mancha
Solar fotovoltaica,Renovable,2023-01-01,352555.576,0.15165520712646602,Castilla_la_Mancha
Solar térmica,Renovable,2023-01-01,11846.221,0.005095767083884929,Castilla_la_Mancha
Otras renovables,Renovable,2023-01-01,26387.311,0.01135075825666554,Castilla_la_Mancha
Cogeneración,No-Renovable,2023-01-01,47410.656,0.020394154411790183,Castilla_la_Mancha
Generación total,Generación total,2023-01-01,2324717.909,1.0,Castilla_la_Mancha
Hidráulica,Renovable,2023-01-01,1096214.256,0.3610902039516588,Castilla_León
Turbinación bombeo,No-Renovable,2023-01-01,124162.876,0.04089893738625538,Castilla_León
Eólica,Renovable,2023-01-01,1543875.588,0.508548714720334,Castilla_León
Solar fotovoltaica,Renovable,2023-01-01,103055.875,0.033946344629700434,Castilla_León
Otras renovables,Renovable,2023-01-01,37191.928,0.012250927036726486,Castilla_León
Cogeneración,No-Renovable,2023-01-01,131345.49,0.04326487227532513,Castilla_León
Generación total,Generación total,2023-01-01,3035846.0129999993,1.0,Castilla_León
Hidráulica,Renovable,2023-01-01,132811.411,0.0396645270096202,Cataluña
Turbinación bombeo,No-Renovable,2023-01-01,36781.72,0.010984971211549642,Cataluña
Nuclear,No-Renovable,2023-01-01,2205761.438,0.6587572820405446,Cataluña
Ciclo combinado,No-Renovable,2023-01-01,321635.622,0.09605744506452832,Cataluña
Eólica,Renovable,2023-01-01,360027.809,0.1075233870852775,Cataluña
Solar fotovoltaica,Renovable,2023-01-01,21934.141,0.006550697124415896,Cataluña
Solar térmica,Renovable,2023-01-01,1865.51,0.0005571401675848213,Cataluña
Otras renovables,Renovable,2023-01-01,13025.421,0.0038900811246269655,Cataluña
Cogeneración,No-Renovable,2023-01-01,230412.011,0.06881323950131368,Cataluña
Residuos no renovables,Renovable,2023-01-01,12362.842,0.00369219991514635,Cataluña
Residuos renovables,Renovable,2023-01-01,11749.521,0.0035090297553920253,Cataluña
Generación total,Generación total,2023-01-01,3348367.446,1.0,Cataluña
Hidráulica,Renovable,2023-01-01,29755.927,0.08394110574211942,País_Vasco
Ciclo combinado,No-Renovable,2023-01-01,198053.563,0.5587066762997003,País_Vasco
Eólica,Renovable,2023-01-01,20814.026,0.05871611250374499,País_Vasco
Solar fotovoltaica,Renovable,2023-01-01,1802.334,0.005084362146627698,País_Vasco
Otras renovables,Renovable,2023-01-01,1046.011,0.002950784223876476,País_Vasco
Cogeneración,No-Renovable,2023-01-01,38133.669,0.10757461334892984,País_Vasco
Residuos no renovables,Renovable,2023-01-01,39006.9945,0.11003825389162876,País_Vasco
Residuos renovables,Renovable,2023-01-01,25873.2395,0.0729880918433723,País_Vasco
Generación total,Generación total,2023-01-01,354485.7640000001,1.0,País_Vasco
Hidráulica,Renovable,2023-01-01,313720.103,0.341368574435236,Asturias
Turbinación bombeo,No-Renovable,2023-01-01,3644.605,0.003965807741780365,Asturias
Carbón,No-Renovable,2023-01-01,237615.545,0.25855684441204485,Asturias
Ciclo combinado,No-Renovable,2023-01-01,144985.008,0.1577626840682291,Asturias
Eólica,Renovable,2023-01-01,183131.09,0.19927061903352397,Asturias
Solar fotovoltaica,Renovable,2023-01-01,25.576,2.7830038866701496e-05,Asturias
Otras renovables,Renovable,2023-01-01,19027.666,0.020704593537793813,Asturias
Cogeneración,No-Renovable,2023-01-01,10959.671,0.011925557940892291,Asturias
Residuos no renovables,Renovable,2023-01-01,5897.717,0.00641748879163302,Asturias
Generación total,Generación total,2023-01-01,919006.9809999999,1.0,Asturias
Hidráulica,Renovable,2023-01-01,12431.437,0.16735471839913546,Madrid
Solar fotovoltaica,Renovable,2023-01-01,4464.463,0.06010157539859305,Madrid
Otras renovables,Renovable,2023-01-01,11881.086,0.15994577310780006,Madrid
Cogeneración,No-Renovable,2023-01-01,31761.564,0.4275811074082681,Madrid
Residuos no renovables,Renovable,2023-01-01,6871.7065,0.09250841284310163,Madrid
Residuos renovables,Renovable,2023-01-01,6871.7065,0.09250841284310163,Madrid
Generación total,Generación total,2023-01-01,74281.963,1.0,Madrid
Hidráulica,Renovable,2023-01-01,43901.481,0.07468262011897836,Navarra
Ciclo combinado,No-Renovable,2023-01-01,61300.788,0.10428129892014412,Navarra
Eólica,Renovable,2023-01-01,382921.802,0.6514040716312202,Navarra
Solar fotovoltaica,Renovable,2023-01-01,15988.153,0.02719810652636307,Navarra
Otras renovables,Renovable,2023-01-01,27668.571,0.0470681473645042,Navarra
Cogeneración,No-Renovable,2023-01-01,56059.869,0.09536575543879013,Navarra
Generación total,Generación total,2023-01-01,587840.664,1.0,Navarra
Hidráulica,Renovable,2023-01-01,26646.069,0.01711874330745504,Valenciana
Turbinación bombeo,No-Renovable,2023-01-01,219239.658,0.14085032310455367,Valenciana
Nuclear,No-Renovable,2023-01-01,768969.495,0.49402376748961846,Valenciana
Fuel + Gas,No-Renovable,2023-03-01,-0.001,6.205147845630346e-10,Valenciana
Ciclo combinado,No-Renovable,2023-01-01,126093.122,0.08100841397481977,Valenciana
Eólica,Renovable,2023-01-01,312480.34,0.20075271624817437,Valenciana
Solar fotovoltaica,Renovable,2023-01-01,39857.172,0.02560620466865429,Valenciana
Solar térmica,Renovable,2023-01-01,3880.12,0.002492779639733067,Valenciana
Otras renovables,Renovable,2023-01-01,2490.419,0.0015999674694608375,Valenciana
Cogeneración,No-Renovable,2023-01-01,54817.185,0.03521725170239087,Valenciana
Residuos no renovables,Renovable,2023-01-01,2069.942,0.0013298323951394142,Valenciana
Generación total,Generación total,2023-01-01,1556543.5220000003,1.0,Valenciana
Hidráulica,Renovable,2023-01-01,381357.609,0.1637051208972473,Extremadura
Turbinación bombeo,No-Renovable,2023-01-01,5715.189,0.002453355286784426,Extremadura
Nuclear,No-Renovable,2023-01-01,1428029.637,0.613009308986771,Extremadura
Eólica,Renovable,2023-01-01,9889.01,0.004245048582743992,Extremadura
Solar fotovoltaica,Renovable,2023-01-01,443660.569,0.19044987007322708,Extremadura
Solar térmica,Renovable,2023-01-01,40496.18,0.017383767588013927,Extremadura
Otras renovables,Renovable,2023-01-01,17488.592,0.007507315968311078,Extremadura
Cogeneración,No-Renovable,2023-01-01,2903.102,0.0012462126169011103,Extremadura
Generación total,Generación total,2023-01-01,2329539.8880000003,1.0,Extremadura
Hidráulica,Renovable,2023-01-01,1577171.133,0.488086340342777,Galicia
Turbinación bombeo,No-Renovable,2023-01-01,7533.821,0.002331487714775186,Galicia
Carbón,No-Renovable,2023-01-01,19869.19,0.0061489080225736676,Galicia
Ciclo combinado,No-Renovable,2023-01-01,300745.08,0.0930714254160114,Galicia
Eólica,Renovable,2023-01-01,1174284.093,0.3634050950354969,Galicia
Solar fotovoltaica,Renovable,2023-01-01,1033.956,0.0003199778321807874,Galicia
Otras renovables,Renovable,2023-01-01,22892.445,0.007084513194389225,Galicia
Cogeneración,No-Renovable,2023-01-01,102999.599,0.03187523299203293,Galicia
Residuos no renovables,Renovable,2023-01-01,12403.516,0.0038385097248816308,Galicia
Residuos renovables,Renovable,2023-01-01,12403.516,0.0038385097248816308,Galicia
Generación total,Generación total,2023-01-01,3231336.348999999,1.0,Galicia
Hidráulica,Renovable,2023-01-01,10340.401,0.03932657592298357,La_Rioja
Ciclo combinado,No-Renovable,2023-01-01,128065.526,0.4870583482551427,La_Rioja
Eólica,Renovable,2023-01-01,113471.213,0.43155330950100873,La_Rioja
Solar fotovoltaica,Renovable,2023-01-01,6601.089,0.02510523796251922,La_Rioja
Otras renovables,Renovable,2023-01-01,1022.258,0.0038878479519195955,La_Rioja
Cogeneración,No-Renovable,2023-01-01,3436.236,0.013068680406426149,La_Rioja
Generación total,Generación total,2023-01-01,262936.723,1.0,La_Rioja
Hidráulica,Renovable,2023-01-01,3755.522,0.006193367424717426,Murcia
Ciclo combinado,No-Renovable,2023-01-01,330021.654,0.5442506691040461,Murcia
Eólica,Renovable,2023-01-01,56051.534,0.09243661594341379,Murcia
Solar fotovoltaica,Renovable,2023-01-01,136319.048,0.2248086820558344,Murcia
Solar térmica,Renovable,2023-01-01,1259.723,0.0020774548497831486,Murcia
Otras renovables,Renovable,2023-01-01,2356.086,0.003885506803643483,Murcia
Cogeneración,No-Renovable,2023-01-01,76614.473,0.12634770381856178,Murcia
Generación total,Generación total,2023-01-01,606378.0399999999,1.0,Murcia
