project,unit,capacity,type,status,start_year,owner,operator,country,url,lat,lng,accuracy
Taohuajiang nuclear power plant,4,1250.0,nuclear,cancelled,,China National Nuclear Power CO LTD [51%]; China Resources Power Engineering Services CO LTD [24%]; China Yangtze Power CO LTD [19%]; Hunan Xiangtou Holding Group CO LTD [5%],Hunan Taohuajiang Nuclear Power CO LTD,China,https://gem.wiki/Taohuajiang_nuclear_power_plant,28.5564,111.9928,Approximate
Tianwan nuclear power plant,1-1,1060.0,nuclear,operating,2007.0,China National Nuclear Power CO LTD [50%]; Shanghai Hexi Energy Investment CO LTD [30%]; Jiangsu Guoxin Group CO LTD [20%],Jiangsu Nuclear Power CO LTD,China,https://gem.wiki/Tianwan_nuclear_power_plant,34.6877,119.4616,Exact
Tianwan nuclear power plant,1-2,1060.0,nuclear,operating,2007.0,China National Nuclear Power CO LTD [50%]; Shanghai Hexi Energy Investment CO LTD [30%]; Jiangsu Guoxin Group CO LTD [20%],Jiangsu Nuclear Power CO LTD,China,https://gem.wiki/Tianwan_nuclear_power_plant,34.6877,119.4616,Exact
Tianwan nuclear power plant,2-3,1126.0,nuclear,operating,2018.0,China National Nuclear Power CO LTD [50%]; Shanghai Hexi Energy Investment CO LTD [30%]; Jiangsu Guoxin Group CO LTD [20%],Jiangsu Nuclear Power CO LTD,China,https://gem.wiki/Tianwan_nuclear_power_plant,34.6877,119.4616,Exact
Tianwan nuclear power plant,2-4,1126.0,nuclear,operating,2018.0,China National Nuclear Power CO LTD [50%]; Shanghai Hexi Energy Investment CO LTD [30%]; Jiangsu Guoxin Group CO LTD [20%],Jiangsu Nuclear Power CO LTD,China,https://gem.wiki/Tianwan_nuclear_power_plant,34.6877,119.4616,Exact
Tianwan nuclear power plant,3-5,1118.0,nuclear,operating,2020.0,China National Nuclear Power CO LTD [50%]; Shanghai Hexi Energy Investment CO LTD [30%]; Jiangsu Guoxin Group CO LTD [20%],Jiangsu Nuclear Power CO LTD,China,https://gem.wiki/Tianwan_nuclear_power_plant,34.6877,119.4616,Exact
Tianwan nuclear power plant,3-6,1118.0,nuclear,operating,2021.0,China National Nuclear Power CO LTD [50%]; Shanghai Hexi Energy Investment CO LTD [30%]; Jiangsu Guoxin Group CO LTD [20%],Jiangsu Nuclear Power CO LTD,China,https://gem.wiki/Tianwan_nuclear_power_plant,34.6877,119.4616,Exact
Tianwan nuclear power plant,4-7,1265.0,nuclear,construction,,China National Nuclear Power CO LTD [50%]; Shanghai Hexi Energy Investment CO LTD [30%]; Jiangsu Guoxin Group CO LTD [20%],Jiangsu Nuclear Power CO LTD,China,https://gem.wiki/Tianwan_nuclear_power_plant,34.6877,119.4616,Exact
Tianwan nuclear power plant,4-8,1265.0,nuclear,construction,,China National Nuclear Power CO LTD [50%]; Shanghai Hexi Energy Investment CO LTD [30%]; Jiangsu Guoxin Group CO LTD [20%],Jiangsu Nuclear Power CO LTD,China,https://gem.wiki/Tianwan_nuclear_power_plant,34.6877,119.4616,Exact
Tongren nuclear power plant,1,1250.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD,China General Nuclear Power Group CO LTD,China,https://gem.wiki/Tongren_nuclear_power_plant,27.7447,109.1773,Approximate
Tongren nuclear power plant,2,1250.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD,China General Nuclear Power Group CO LTD,China,https://gem.wiki/Tongren_nuclear_power_plant,27.7447,109.1773,Approximate
Xiajiang nuclear power plant,1,1250.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD,,China,https://gem.wiki/Xiajiang_nuclear_power_plant,27.5946,115.3226,Approximate
Xiajiang nuclear power plant,2,1250.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD,,China,https://gem.wiki/Xiajiang_nuclear_power_plant,27.5946,115.3226,Approximate
Xiajiang nuclear power plant,3,1250.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD,,China,https://gem.wiki/Xiajiang_nuclear_power_plant,27.5946,115.3226,Approximate
Xiajiang nuclear power plant,4,1250.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD,,China,https://gem.wiki/Xiajiang_nuclear_power_plant,27.5946,115.3226,Approximate
Xiangtan nuclear power plant,1,1250.0,nuclear,cancelled,,China Huadian Group CO LTD,,China,https://gem.wiki/Xiangtan_nuclear_power_plant,27.4469,112.8732,Approximate
Xiangtan nuclear power plant,2,1250.0,nuclear,cancelled,,China Huadian Group CO LTD,,China,https://gem.wiki/Xiangtan_nuclear_power_plant,27.4469,112.8732,Approximate
Xiangtan nuclear power plant,3,1250.0,nuclear,cancelled,,China Huadian Group CO LTD,,China,https://gem.wiki/Xiangtan_nuclear_power_plant,27.4469,112.8732,Approximate
Xiangtan nuclear power plant,4,1250.0,nuclear,cancelled,,China Huadian Group CO LTD,,China,https://gem.wiki/Xiangtan_nuclear_power_plant,27.4469,112.8732,Approximate
Xiangzhou nuclear power plant,1-1,1000.0,nuclear,cancelled,,China Huadian Group CO LTD,China Huadian CORP Guangxi Branch,China,https://gem.wiki/Xiangzhou_nuclear_power_plant,23.9968,109.6758,Approximate
Xiangzhou nuclear power plant,1-2,1000.0,nuclear,cancelled,,China Huadian Group CO LTD,China Huadian CORP Guangxi Branch,China,https://gem.wiki/Xiangzhou_nuclear_power_plant,23.9968,109.6758,Approximate
Xianning Dafan nuclear power plant,1,1250.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD [60%]; Hubei Energy Group CO LTD [40%],Xianning Nuclear Power CO LTD,China,https://gem.wiki/Xianning_Dafan_nuclear_power_plant,29.6574,114.67101,Approximate
Xianning Dafan nuclear power plant,2,1250.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD [60%]; Hubei Energy Group CO LTD [40%],Xianning Nuclear Power CO LTD,China,https://gem.wiki/Xianning_Dafan_nuclear_power_plant,29.6574,114.67101,Approximate
Xianning Dafan nuclear power plant,3,1250.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD [60%]; Hubei Energy Group CO LTD [40%],Xianning Nuclear Power CO LTD,China,https://gem.wiki/Xianning_Dafan_nuclear_power_plant,29.6574,114.67101,Approximate
Xianning Dafan nuclear power plant,4,1250.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD [60%]; Hubei Energy Group CO LTD [40%],Xianning Nuclear Power CO LTD,China,https://gem.wiki/Xianning_Dafan_nuclear_power_plant,29.6574,114.67101,Approximate
Xiaomoshan nuclear power plant,1,1250.0,nuclear,cancelled,,State Nuclear Power Technology CO LTD [80%]; Wuling Power CO LTD [20%],Hunan Nuclear Power CO LTD,China,https://gem.wiki/Xiaomoshan_nuclear_power_plant,29.6197,112.7802,Approximate
Xiaomoshan nuclear power plant,2,1250.0,nuclear,cancelled,,State Nuclear Power Technology CO LTD [80%]; Wuling Power CO LTD [20%],Hunan Nuclear Power CO LTD,China,https://gem.wiki/Xiaomoshan_nuclear_power_plant,29.6197,112.7802,Approximate
Xiaomoshan nuclear power plant,3,1250.0,nuclear,cancelled,,State Nuclear Power Technology CO LTD [80%]; Wuling Power CO LTD [20%],Hunan Nuclear Power CO LTD,China,https://gem.wiki/Xiaomoshan_nuclear_power_plant,29.6197,112.7802,Approximate
Xiaomoshan nuclear power plant,4,1250.0,nuclear,cancelled,,State Nuclear Power Technology CO LTD [80%]; Wuling Power CO LTD [20%],Hunan Nuclear Power CO LTD,China,https://gem.wiki/Xiaomoshan_nuclear_power_plant,29.6197,112.7802,Approximate
Xiaomoshan nuclear power plant,5,1250.0,nuclear,cancelled,,State Nuclear Power Technology CO LTD [80%]; Wuling Power CO LTD [20%],Hunan Nuclear Power CO LTD,China,https://gem.wiki/Xiaomoshan_nuclear_power_plant,29.6197,112.7802,Approximate
Xiaomoshan nuclear power plant,6,1250.0,nuclear,cancelled,,State Nuclear Power Technology CO LTD [80%]; Wuling Power CO LTD [20%],Hunan Nuclear Power CO LTD,China,https://gem.wiki/Xiaomoshan_nuclear_power_plant,29.6197,112.7802,Approximate
Xiapu nuclear power plant,1,682.0,nuclear,construction,2023.0,China National Nuclear Power CO LTD [55%]; Fujian Funeng CO LTD [20%]; China Yangtze Power CO LTD [10%]; Huaneng Nuclear Power Development CO LTD [10%]; Ningde State-owned Assets Investment and Operation CO LTD [5%],CNNC Xiapu Nuclear Power CO LTD,China,https://gem.wiki/Xiapu_nuclear_power_plant,26.7986,120.1523,Exact
Xiapu nuclear power plant,3,1150.0,nuclear,pre-construction,,Huaneng Nuclear Power Development CO LTD [30%]; Huaneng International Power Development CO LTD [23%]; Huaneng (Fujian) Energy Development CO LTD [22%]; China National Nuclear Power CO LTD [10%]; Fujian Funeng CO LTD [10%]; Ningde State-owned Assets Investment and Operation CO LTD [5%],Huaneng Xiapu Nuclear Power CO LTD,China,https://gem.wiki/Xiapu_nuclear_power_plant,26.80201,120.1526,Approximate
Xiapu nuclear power plant,2,600.0,nuclear,construction,2026.0,China National Nuclear Power CO LTD [55%]; Fujian Funeng CO LTD [20%]; China Yangtze Power CO LTD [10%]; Huaneng Nuclear Power Development CO LTD [10%]; Ningde State-owned Assets Investment and Operation CO LTD [5%],CNNC Xiapu Nuclear Power CO LTD,China,https://gem.wiki/Xiapu_nuclear_power_plant,26.7986,120.1523,Exact
Xiapu nuclear power plant,4,1150.0,nuclear,pre-construction,,Huaneng Nuclear Power Development CO LTD [30%]; Huaneng International Power Development CO LTD [23%]; Huaneng (Fujian) Energy Development CO LTD [22%]; China National Nuclear Power CO LTD [10%]; Fujian Funeng CO LTD [10%]; Ningde State-owned Assets Investment and Operation CO LTD [5%],Huaneng Xiapu Nuclear Power CO LTD,China,https://gem.wiki/Xiapu_nuclear_power_plant,26.80201,120.1526,Approximate
Xiapu nuclear power plant,5,1150.0,nuclear,announced,,Huaneng Nuclear Power Development CO LTD [30%]; Huaneng International Power Development CO LTD [23%]; Huaneng (Fujian) Energy Development CO LTD [22%]; China National Nuclear Power CO LTD [10%]; Fujian Funeng CO LTD [10%]; Ningde State-owned Assets Investment and Operation CO LTD [5%],Huaneng Xiapu Nuclear Power CO LTD,China,https://gem.wiki/Xiapu_nuclear_power_plant,26.80201,120.1526,Approximate
Xiapu nuclear power plant,6,1150.0,nuclear,announced,,Huaneng Nuclear Power Development CO LTD [30%]; Huaneng International Power Development CO LTD [23%]; Huaneng (Fujian) Energy Development CO LTD [22%]; China National Nuclear Power CO LTD [10%]; Fujian Funeng CO LTD [10%]; Ningde State-owned Assets Investment and Operation CO LTD [5%],Huaneng Xiapu Nuclear Power CO LTD,China,https://gem.wiki/Xiapu_nuclear_power_plant,26.80201,120.1526,Approximate
Xiapu nuclear power plant,HTR,600.0,nuclear,announced,,Huaneng Nuclear Power Development CO LTD [30%]; Huaneng International Power Development CO LTD [23%]; Huaneng (Fujian) Energy Development CO LTD [22%]; China National Nuclear Power CO LTD [10%]; Fujian Funeng CO LTD [10%]; Ningde State-owned Assets Investment and Operation CO LTD [5%],Huaneng Xiapu Nuclear Power CO LTD,China,https://gem.wiki/Xiapu_nuclear_power_plant,26.80201,120.1526,Approximate
Xin'an nuclear power plant,1-1,600.0,nuclear,shelved,2026.0,China National Nuclear CORP,China Nuclear Power Engineering CO LTD,China,https://gem.wiki/Xin'an_nuclear_power_plant,36.6602,120.9928,Approximate
Xin'an nuclear power plant,1-2,600.0,nuclear,shelved,2026.0,China National Nuclear CORP,China Nuclear Power Engineering CO LTD,China,https://gem.wiki/Xin'an_nuclear_power_plant,36.6602,120.9928,Approximate
Xinyang nuclear power plant,1-1,1000.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD,,China,https://gem.wiki/Xinyang_nuclear_power_plant,32.1604,113.8731,Approximate
Xinyang nuclear power plant,1-2,1000.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD,,China,https://gem.wiki/Xinyang_nuclear_power_plant,32.1604,113.8731,Approximate
Xinyang nuclear power plant,2-3,1000.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD,,China,https://gem.wiki/Xinyang_nuclear_power_plant,32.1604,113.8731,Approximate
Xinyang nuclear power plant,2-4,1000.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD,,China,https://gem.wiki/Xinyang_nuclear_power_plant,32.1604,113.8731,Approximate
Xishui nuclear power plant,1,1250.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD [60%]; Hubei Energy Group CO LTD [40%],Hubei Nuclear Power CO LTD,China,https://gem.wiki/Xishui_nuclear_power_plant,30.43927,115.2666,Approximate
Xishui nuclear power plant,2,1250.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD [60%]; Hubei Energy Group CO LTD [40%],Hubei Nuclear Power CO LTD,China,https://gem.wiki/Xishui_nuclear_power_plant,30.43927,115.2666,Approximate
Xishui nuclear power plant,3,1250.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD [60%]; Hubei Energy Group CO LTD [40%],Hubei Nuclear Power CO LTD,China,https://gem.wiki/Xishui_nuclear_power_plant,30.43927,115.2666,Approximate
Xishui nuclear power plant,4,1250.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD [60%]; Hubei Energy Group CO LTD [40%],Hubei Nuclear Power CO LTD,China,https://gem.wiki/Xishui_nuclear_power_plant,30.43927,115.2666,Approximate
Xuancheng nuclear power plant,1,1000.0,nuclear,cancelled,,China Datang CORP,China Datang CORP,China,https://gem.wiki/Xuancheng_nuclear_power_plant,30.9412,118.76101,Approximate
Xuancheng nuclear power plant,2,1000.0,nuclear,cancelled,,China Datang CORP,China Datang CORP,China,https://gem.wiki/Xuancheng_nuclear_power_plant,30.9412,118.76101,Approximate
Xuancheng nuclear power plant,3,1000.0,nuclear,cancelled,,China Datang CORP,China Datang CORP,China,https://gem.wiki/Xuancheng_nuclear_power_plant,30.9412,118.76101,Approximate
Xuancheng nuclear power plant,4,1000.0,nuclear,cancelled,,China Datang CORP,China Datang CORP,China,https://gem.wiki/Xuancheng_nuclear_power_plant,30.9412,118.76101,Approximate
Xudapu nuclear power plant,1-1,1250.0,nuclear,cancelled,,China National Nuclear Power CO LTD [54%]; China Datang Nuclear Power CO LTD [24%]; Jiangsu Guoxin Investment Group LTD [12%]; Zhejiang Zheneng Electric Power CO LTD [10%],CNNC Liaoning Nuclear Power CO LTD,China,https://gem.wiki/Xudapu_nuclear_power_plant,40.4183,120.5761,Approximate
Xudapu nuclear power plant,1-2,1250.0,nuclear,cancelled,,China National Nuclear Power CO LTD [54%]; China Datang Nuclear Power CO LTD [24%]; Jiangsu Guoxin Investment Group LTD [12%]; Zhejiang Zheneng Electric Power CO LTD [10%],CNNC Liaoning Nuclear Power CO LTD,China,https://gem.wiki/Xudapu_nuclear_power_plant,40.4183,120.5761,Approximate
Xudapu nuclear power plant,2-3,1274.0,nuclear,construction,,China National Nuclear Power CO LTD [54%]; China Datang Nuclear Power CO LTD [24%]; Jiangsu Guoxin Investment Group LTD [12%]; Zhejiang Zheneng Electric Power CO LTD [10%],CNNC Liaoning Nuclear Power CO LTD,China,https://gem.wiki/Xudapu_nuclear_power_plant,40.4183,120.5761,Approximate
Xudapu nuclear power plant,2-4,1274.0,nuclear,construction,,China National Nuclear Power CO LTD [54%]; China Datang Nuclear Power CO LTD [24%]; Jiangsu Guoxin Investment Group LTD [12%]; Zhejiang Zheneng Electric Power CO LTD [10%],CNNC Liaoning Nuclear Power CO LTD,China,https://gem.wiki/Xudapu_nuclear_power_plant,40.4183,120.5761,Approximate
Xudapu nuclear power plant,3-5,1250.0,nuclear,announced,,China National Nuclear Power CO LTD [54%]; China Datang Nuclear Power CO LTD [24%]; Jiangsu Guoxin Investment Group LTD [12%]; Zhejiang Zheneng Electric Power CO LTD [10%],CNNC Liaoning Nuclear Power CO LTD,China,https://gem.wiki/Xudapu_nuclear_power_plant,40.4183,120.5761,Approximate
Xudapu nuclear power plant,3-6,1250.0,nuclear,announced,,China National Nuclear Power CO LTD [54%]; China Datang Nuclear Power CO LTD [24%]; Jiangsu Guoxin Investment Group LTD [12%]; Zhejiang Zheneng Electric Power CO LTD [10%],CNNC Liaoning Nuclear Power CO LTD,China,https://gem.wiki/Xudapu_nuclear_power_plant,40.4183,120.5761,Approximate
Yangjiang nuclear power plant,1,1086.0,nuclear,operating,2014.0,China General Nuclear Power CO LTD [34%]; Guangdong Nuclear Power Investment CO LTD [25%]; CLP Nuclear Power (Yangjiang) CO LTD [17%]; Guangdong Energy Group CO LTD [17%]; CGN Phase I Industrial Investment Fund CO LTD [7%],Yangjiang Nuclear Power CO LTD,China,https://gem.wiki/Yangjiang_nuclear_power_plant,21.7092,112.2607,Exact
Yangjiang nuclear power plant,2,1086.0,nuclear,operating,2015.0,China General Nuclear Power CO LTD [34%]; Guangdong Nuclear Power Investment CO LTD [25%]; CLP Nuclear Power (Yangjiang) CO LTD [17%]; Guangdong Energy Group CO LTD [17%]; CGN Phase I Industrial Investment Fund CO LTD [7%],Yangjiang Nuclear Power CO LTD,China,https://gem.wiki/Yangjiang_nuclear_power_plant,21.7092,112.2607,Exact
Yangjiang nuclear power plant,3,1086.0,nuclear,operating,2016.0,China General Nuclear Power CO LTD [34%]; Guangdong Nuclear Power Investment CO LTD [25%]; CLP Nuclear Power (Yangjiang) CO LTD [17%]; Guangdong Energy Group CO LTD [17%]; CGN Phase I Industrial Investment Fund CO LTD [7%],Yangjiang Nuclear Power CO LTD,China,https://gem.wiki/Yangjiang_nuclear_power_plant,21.7092,112.2607,Exact
Yangjiang nuclear power plant,4,1086.0,nuclear,operating,2017.0,China General Nuclear Power CO LTD [34%]; Guangdong Nuclear Power Investment CO LTD [25%]; CLP Nuclear Power (Yangjiang) CO LTD [17%]; Guangdong Energy Group CO LTD [17%]; CGN Phase I Industrial Investment Fund CO LTD [7%],Yangjiang Nuclear Power CO LTD,China,https://gem.wiki/Yangjiang_nuclear_power_plant,21.7092,112.2607,Exact
Yangjiang nuclear power plant,5,1086.0,nuclear,operating,2018.0,China General Nuclear Power CO LTD [34%]; Guangdong Nuclear Power Investment CO LTD [25%]; CLP Nuclear Power (Yangjiang) CO LTD [17%]; Guangdong Energy Group CO LTD [17%]; CGN Phase I Industrial Investment Fund CO LTD [7%],Yangjiang Nuclear Power CO LTD,China,https://gem.wiki/Yangjiang_nuclear_power_plant,21.7092,112.2607,Exact
Yangjiang nuclear power plant,6,1086.0,nuclear,operating,2019.0,China General Nuclear Power CO LTD [34%]; Guangdong Nuclear Power Investment CO LTD [25%]; CLP Nuclear Power (Yangjiang) CO LTD [17%]; Guangdong Energy Group CO LTD [17%]; CGN Phase I Industrial Investment Fund CO LTD [7%],Yangjiang Nuclear Power CO LTD,China,https://gem.wiki/Yangjiang_nuclear_power_plant,21.7092,112.2607,Exact
Yangxi nuclear power plant,1-1,1000.0,nuclear,cancelled,,China Datang CORP,,China,https://gem.wiki/Yangxi_nuclear_power_plant,21.7516,111.6413,Approximate
Yangxi nuclear power plant,1-2,1000.0,nuclear,cancelled,,China Datang CORP,,China,https://gem.wiki/Yangxi_nuclear_power_plant,21.7516,111.6413,Approximate
Yangxi nuclear power plant,3,1000.0,nuclear,cancelled,,China Datang CORP,,China,https://gem.wiki/Yangxi_nuclear_power_plant,21.7516,111.6413,Approximate
Yangxi nuclear power plant,4,1000.0,nuclear,cancelled,,China Datang CORP,,China,https://gem.wiki/Yangxi_nuclear_power_plant,21.7516,111.6413,Approximate
Yangxi nuclear power plant,5,1000.0,nuclear,cancelled,,China Datang CORP,,China,https://gem.wiki/Yangxi_nuclear_power_plant,21.7516,111.6413,Approximate
