project,type,country,unit,status,capacity,start_year,owner,lat,lng,url
San Onofre nuclear power plant,nuclear,United States,2,retired,1127.0,1983.0,Southern California Edison (SCE),33.3692,-117.5553,https://gem.wiki/San_Onofre_nuclear_power_plant
San Onofre nuclear power plant,nuclear,United States,3,retired,1127.0,1984.0,Southern California Edison (SCE),33.3686,-117.5543,https://gem.wiki/San_Onofre_nuclear_power_plant
Satsop nuclear power plant,nuclear,United States,3,cancelled,1242.0,,Washington Public Power Supply System,46.95901,-123.4692,https://gem.wiki/Satsop_nuclear_power_plant
Satsop nuclear power plant,nuclear,United States,5,cancelled,1240.0,,Washington Public Power Supply System,46.95901,-123.4692,https://gem.wiki/Satsop_nuclear_power_plant
Saxton nuclear power plant,nuclear,United States,,retired,3.0,1967.0,Saxton Nuclear Experimental CO,40.22601,-78.2417,https://gem.wiki/Saxton_nuclear_power_plant
Seabrook nuclear power plant,nuclear,United States,1,operating,1296.0,1990.0,Nextera Energy Resources LLC,42.8992,-70.8489,https://gem.wiki/Seabrook_nuclear_power_plant
Seabrook nuclear power plant,nuclear,United States,2,cancelled,1198.0,,Public Service CO of New Hampshire,42.8992,-70.8489,https://gem.wiki/Seabrook_nuclear_power_plant
Sears Isle nuclear power plant,nuclear,United States,1,cancelled,1150.0,,Central Maine Power,44.44301,-68.8781,https://gem.wiki/Sears_Isle_nuclear_power_plant
Sequoyah nuclear power plant,nuclear,United States,1,operating,1221.0,1981.0,Tennessee Valley Authority (TVA),35.2267,-85.0917,https://gem.wiki/Sequoyah_nuclear_power_plant
Sequoyah nuclear power plant,nuclear,United States,2,operating,1200.0,1982.0,Tennessee Valley Authority (TVA),35.2267,-85.0917,https://gem.wiki/Sequoyah_nuclear_power_plant
Shearon Harris nuclear power plant,nuclear,United States,1,operating,980.0,1987.0,Progress Energy Carolinas INC,35.6334,-78.9556,https://gem.wiki/Shearon_Harris_nuclear_power_plant
Shearon Harris nuclear power plant,nuclear,United States,2,cancelled,915.0,,Carolina Power & Light CO,35.6334,-78.9556,https://gem.wiki/Shearon_Harris_nuclear_power_plant
Shearon Harris nuclear power plant,nuclear,United States,2A,cancelled,1100.0,,Duke Energy Progress (NC),35.6334,-78.9556,https://gem.wiki/Shearon_Harris_nuclear_power_plant
Shearon Harris nuclear power plant,nuclear,United States,3,cancelled,900.0,,Carolina Power & Light CO,35.6334,-78.9556,https://gem.wiki/Shearon_Harris_nuclear_power_plant
Shearon Harris nuclear power plant,nuclear,United States,3A,cancelled,1100.0,,Duke Energy Progress (NC),35.6334,-78.9556,https://gem.wiki/Shearon_Harris_nuclear_power_plant
Shearon Harris nuclear power plant,nuclear,United States,4,cancelled,900.0,,Carolina Power & Light CO,35.6334,-78.9556,https://gem.wiki/Shearon_Harris_nuclear_power_plant
Shippingport nuclear power plant,nuclear,United States,,retired,68.0,1958.0,Department Of Energy And Duquesne Light CO,40.6211,-80.4353,https://gem.wiki/Shippingport_nuclear_power_plant
Shoreham nuclear power plant,nuclear,United States,,retired,849.0,1986.0,Long Island Lighting CO,40.96001,-72.8657,https://gem.wiki/Shoreham_nuclear_power_plant
Skagit-Hanford nuclear power plant,nuclear,United States,1,cancelled,1277.0,,Puget Sound Power & Light CO,48.5328,-122.1118,https://gem.wiki/Skagit-Hanford_nuclear_power_plant
Skagit-Hanford nuclear power plant,nuclear,United States,2,cancelled,1277.0,,Puget Sound Power & Light CO,48.5328,-122.1118,https://gem.wiki/Skagit-Hanford_nuclear_power_plant
SM-1 nuclear power plant,nuclear,United States,,retired,2.0,1957.0,US Department of Defense,38.67653,-77.1466,https://gem.wiki/SM-1_nuclear_power_plant
SM-1A nuclear power plant,nuclear,United States,,retired,1.64,1962.0,US Department of Defense,63.97376,-145.7178,https://gem.wiki/SM-1A_nuclear_power_plant
Somerset nuclear power plant,nuclear,United States,1,cancelled,1200.0,,New York State Electric and Gas (NYSEG),43.3579,-78.6039,https://gem.wiki/Somerset_nuclear_power_plant
Somerset nuclear power plant,nuclear,United States,2,cancelled,1200.0,,New York State Electric and Gas (NYSEG),43.3579,-78.6039,https://gem.wiki/Somerset_nuclear_power_plant
South Dade nuclear power plant,nuclear,United States,1,cancelled,1100.0,,Florida Power & Light CO,25.3924,-80.3317,https://gem.wiki/South_Dade_nuclear_power_plant
South Dade nuclear power plant,nuclear,United States,2,cancelled,1100.0,,Florida Power & Light CO,25.3924,-80.3317,https://gem.wiki/South_Dade_nuclear_power_plant
South River nuclear power plant,nuclear,United States,1,cancelled,1150.0,,Carolina Power & Light CO,34.9587,-76.5972,https://gem.wiki/South_River_nuclear_power_plant
South River nuclear power plant,nuclear,United States,2,cancelled,1150.0,,Carolina Power & Light CO,34.9587,-76.5972,https://gem.wiki/South_River_nuclear_power_plant
South River nuclear power plant,nuclear,United States,3,cancelled,1150.0,,Carolina Power & Light CO,34.9587,-76.5972,https://gem.wiki/South_River_nuclear_power_plant
South Texas nuclear power plant,nuclear,United States,1,operating,1354.0,1988.0,Constellation Energy [44%]; CPS Energy [40%]; Austin Energy [16%],28.79501,-96.0481,https://gem.wiki/South_Texas_nuclear_power_plant
South Texas nuclear power plant,nuclear,United States,2,operating,1354.0,1989.0,Constellation Energy [44%]; CPS Energy [40%]; Austin Energy [16%],28.79501,-96.0481,https://gem.wiki/South_Texas_nuclear_power_plant
South Texas nuclear power plant,nuclear,United States,3,cancelled,1358.0,,Houston Light & Power CO,28.79501,-96.0481,https://gem.wiki/South_Texas_nuclear_power_plant
South Texas nuclear power plant,nuclear,United States,4,cancelled,1350.0,,Houston Light & Power CO,28.79501,-96.0481,https://gem.wiki/South_Texas_nuclear_power_plant
St. Lucie nuclear power plant,nuclear,United States,1,operating,1045.0,1976.0,Florida Power & Light CO,27.3486,-80.2464,https://gem.wiki/St._Lucie_nuclear_power_plant
St. Lucie nuclear power plant,nuclear,United States,2,operating,1050.0,1983.0,Florida Power & Light CO,27.3486,-80.2464,https://gem.wiki/St._Lucie_nuclear_power_plant
St. Rosalie nuclear power plant,nuclear,United States,1,cancelled,1200.0,,Louisiana Power & Light,29.6725,-89.9664,https://gem.wiki/St._Rosalie_nuclear_power_plant
St. Rosalie nuclear power plant,nuclear,United States,2,cancelled,1200.0,,Louisiana Power & Light,29.6725,-89.9664,https://gem.wiki/St._Rosalie_nuclear_power_plant
Stanislaus nuclear power plant,nuclear,United States,1,cancelled,1200.0,,Pacific Gas & Electric CO,37.5371,-121.0826,https://gem.wiki/Stanislaus_nuclear_power_plant
Stanislaus nuclear power plant,nuclear,United States,2,cancelled,1200.0,,Pacific Gas & Electric CO,37.5371,-121.0826,https://gem.wiki/Stanislaus_nuclear_power_plant
Sterling nuclear power plant,nuclear,United States,1,cancelled,1150.0,,Rochester Gas & Electric CO,43.3619,-76.6649,https://gem.wiki/Sterling_nuclear_power_plant
Summit nuclear power plant,nuclear,United States,1,cancelled,770.0,,Delmarva Power & Light CO,39.5212,-75.70801,https://gem.wiki/Summit_nuclear_power_plant
Summit nuclear power plant,nuclear,United States,2,cancelled,770.0,,Delmarva Power & Light CO,39.5212,-75.70801,https://gem.wiki/Summit_nuclear_power_plant
Sundesert nuclear power plant,nuclear,United States,1,cancelled,974.0,,San Diego Gas & Electric CO,33.4498,-114.7829,https://gem.wiki/Sundesert_nuclear_power_plant
Sundesert nuclear power plant,nuclear,United States,2,cancelled,974.0,,San Diego Gas & Electric CO,33.4498,-114.7829,https://gem.wiki/Sundesert_nuclear_power_plant
Surry nuclear power plant,nuclear,United States,1,operating,890.0,1972.0,Dominion Resources INC,37.1661,-76.6986,https://gem.wiki/Surry_nuclear_power_plant
Surry nuclear power plant,nuclear,United States,2,operating,890.0,1973.0,Dominion Resources INC,37.1661,-76.6986,https://gem.wiki/Surry_nuclear_power_plant
Surry nuclear power plant,nuclear,United States,3,cancelled,859.0,,Virginia Electric & Power CO,37.1661,-76.6986,https://gem.wiki/Surry_nuclear_power_plant
Surry nuclear power plant,nuclear,United States,4,cancelled,859.0,,Virginia Electric & Power CO,37.1661,-76.6986,https://gem.wiki/Surry_nuclear_power_plant
Susquehanna nuclear power plant,nuclear,United States,1,operating,1330.0,1983.0,PPL CORP (former Pennsylvania Power & Light CO (PP&L)),41.0919,-76.1462,https://gem.wiki/Susquehanna_nuclear_power_plant
Susquehanna nuclear power plant,nuclear,United States,2,operating,1330.0,1985.0,PPL CORP (former Pennsylvania Power & Light CO (PP&L)),41.0919,-76.1462,https://gem.wiki/Susquehanna_nuclear_power_plant
Three Mile Island nuclear power plant,nuclear,United States,1,retired,880.0,1974.0,Exelon,40.1539,-76.7248,https://gem.wiki/Three_Mile_Island_nuclear_power_plant
Three Mile Island nuclear power plant,nuclear,United States,2,retired,959.0,1978.0,,40.1539,-76.7248,https://gem.wiki/Three_Mile_Island_nuclear_power_plant
Trojan nuclear power plant,nuclear,United States,,retired,1155.0,1976.0,,46.0392,-122.8843,https://gem.wiki/Trojan_nuclear_power_plant
Turkey Point power station,nuclear,United States,3,operating,829.0,1972.0,Florida Power & Light CO,25.43448,-80.3324,https://www.gem.wiki/Turkey_Point_power_station
Turkey Point power station,nuclear,United States,4,operating,829.0,1973.0,Florida Power & Light CO,25.43448,-80.3324,https://www.gem.wiki/Turkey_Point_power_station
Turkey Point power station,nuclear,United States,6,pre-construction,1250.0,2027.0,Florida Power & Light CO,25.43448,-80.3324,https://www.gem.wiki/Turkey_Point_power_station
Turkey Point power station,nuclear,United States,7,pre-construction,1250.0,2028.0,Florida Power & Light CO,25.43448,-80.3324,https://www.gem.wiki/Turkey_Point_power_station
Tyrone nuclear power plant,nuclear,United States,1,cancelled,1100.0,,Northern States Power CO,44.7055,-91.85201,https://gem.wiki/Tyrone_nuclear_power_plant
Tyrone nuclear power plant,nuclear,United States,2,cancelled,1150.0,,Northern States Power CO,44.7055,-91.85201,https://gem.wiki/Tyrone_nuclear_power_plant
Vallecitos nuclear power plant,nuclear,United States,,retired,24.0,1957.0,General Electric; Pacific Gas And Electric CO,37.61101,-121.8368,https://gem.wiki/Vallecitos_nuclear_power_plant
Vandalia nuclear power plant,nuclear,United States,1,cancelled,1270.0,,Iowa Power & Light CO,41.55501,-93.2814,https://gem.wiki/Vandalia_nuclear_power_plant
Vermont Yankee nuclear power plant,nuclear,United States,,retired,635.0,1972.0,Entergy Nuclear Operations INC,42.77901,-72.51301,https://gem.wiki/Vermont_Yankee_nuclear_power_plant
Verplanck nuclear power plant,nuclear,United States,1,cancelled,1115.0,,Consolidated Edison CO,41.2617,-73.9574,https://gem.wiki/Verplanck_nuclear_power_plant
Verplanck nuclear power plant,nuclear,United States,2,cancelled,1115.0,,Consolidated Edison CO,41.2617,-73.9574,https://gem.wiki/Verplanck_nuclear_power_plant
Victoria County nuclear power plant,nuclear,United States,1,cancelled,1535.0,,Exelon Nuclear Texas Holdings LLC,28.6144,-97.0306,https://gem.wiki/Victoria_County_nuclear_power_plant
Victoria County nuclear power plant,nuclear,United States,2,cancelled,1535.0,,Exelon Nuclear Texas Holdings LLC,28.6144,-97.0306,https://gem.wiki/Victoria_County_nuclear_power_plant
Vidal nuclear power plant,nuclear,United States,1,cancelled,770.0,,Southern California Edison (SCE),34.1181,-114.5095,https://gem.wiki/Vidal_nuclear_power_plant
Vidal nuclear power plant,nuclear,United States,2,cancelled,770.0,,Southern California Edison (SCE),34.1181,-114.5095,https://gem.wiki/Vidal_nuclear_power_plant
Virgil C Summer nuclear power plant,nuclear,United States,1,operating,1006.0,1984.0,South Carolina Electric & Gas CO,34.2983,-81.3153,https://gem.wiki/Virgil_C_Summer_nuclear_power_plant
Virgil C Summer nuclear power plant,nuclear,United States,2,cancelled,1117.0,,,34.2983,-81.3153,https://gem.wiki/Virgil_C_Summer_nuclear_power_plant
Virgil C Summer nuclear power plant,nuclear,United States,3,cancelled,1117.0,,,34.2983,-81.3153,https://gem.wiki/Virgil_C_Summer_nuclear_power_plant
Washington Nuclear Project nuclear power plant,nuclear,United States,1,cancelled,1266.0,,Washington Public Power Supply System,46.4668,-119.3152,https://gem.wiki/Washington_Nuclear_Project_nuclear_power_plant
Washington Nuclear Project nuclear power plant,nuclear,United States,4,cancelled,1218.0,,Washington Public Power Supply System,46.4749,-119.31801,https://gem.wiki/Washington_Nuclear_Project_nuclear_power_plant
Waterford nuclear power plant,nuclear,United States,3,operating,1250.0,1985.0,Entergy Louisiana INC,29.9953,-90.4716,https://gem.wiki/Waterford_nuclear_power_plant
Watts Bar nuclear power plant,nuclear,United States,1,operating,1210.0,1996.0,Tennessee Valley Authority (TVA),35.6021,-84.7895,https://gem.wiki/Watts_Bar_nuclear_power_plant
Watts Bar nuclear power plant,nuclear,United States,2,operating,1218.0,2016.0,Tennessee Valley Authority (TVA),35.6015,-84.7909,https://gem.wiki/Watts_Bar_nuclear_power_plant
William States Lee III nuclear power plant,nuclear,United States,1,cancelled,1117.0,,Duke Energy Carolinas LLC;Southern Company,35.0366,-81.5108,https://gem.wiki/William_States_Lee_III_nuclear_power_plant
William States Lee III nuclear power plant,nuclear,United States,2,cancelled,1117.0,,Duke Energy Carolinas LLC;Southern Company,35.0366,-81.5108,https://gem.wiki/William_States_Lee_III_nuclear_power_plant
Wolf Creek nuclear power plant,nuclear,United States,,operating,1285.0,1985.0,Kansas City Power & Light CO,38.2393,-95.6898,https://gem.wiki/Wolf_Creek_nuclear_power_plant
Yankee Rowe nuclear power plant,nuclear,United States,,retired,180.0,1961.0,Yankee Atomic Electric CO,42.7269,-72.9271,https://gem.wiki/Yankee_Rowe_nuclear_power_plant
Yellow Creek nuclear power plant,nuclear,United States,1,cancelled,1285.0,,Tennessee Valley Authority (TVA),34.9606,-88.21201,https://gem.wiki/Yellow_Creek_nuclear_power_plant
Yellow Creek nuclear power plant,nuclear,United States,2,cancelled,1285.0,,Tennessee Valley Authority (TVA),34.9606,-88.21201,https://gem.wiki/Yellow_Creek_nuclear_power_plant
Zimmer nuclear power plant,nuclear,United States,1,cancelled,810.0,,Cincinnati Gas & Electric CO,38.8664,-84.2281,https://gem.wiki/Zimmer_nuclear_power_plant
Zimmer nuclear power plant,nuclear,United States,2,cancelled,1170.0,,Cincinnati Gas & Electric CO,38.8664,-84.2281,https://gem.wiki/Zimmer_nuclear_power_plant
Zion nuclear power plant,nuclear,United States,1,retired,1085.0,1973.0,Exelon Generation CO LLC,42.4461,-87.8028,https://gem.wiki/Zion_nuclear_power_plant
Zion nuclear power plant,nuclear,United States,2,retired,1085.0,1974.0,Exelon Generation CO LLC,42.4461,-87.8028,https://gem.wiki/Zion_nuclear_power_plant
Navoi nuclear power plant,nuclear,Uzbekistan,1,announced,1200.0,2028.0,UzAtom; Rosatom,40.51701,67.4255,https://gem.wiki/Navoi_nuclear_power_plant
Navoi nuclear power plant,nuclear,Uzbekistan,2,announced,1200.0,2030.0,UzAtom; Rosatom,40.51701,67.4255,https://gem.wiki/Navoi_nuclear_power_plant
Ninh Thuận 1 nuclear power plant,nuclear,Vietnam,1,cancelled,1200.0,,Vietnam Electricity (EVN),11.4109,108.9743,https://gem.wiki/Ninh_Thuận_1_nuclear_power_plant
Ninh Thuận 1 nuclear power plant,nuclear,Vietnam,2,cancelled,1200.0,,Vietnam Electricity (EVN),11.4109,108.9743,https://gem.wiki/Ninh_Thuận_1_nuclear_power_plant
Ninh Thuận 1 nuclear power plant,nuclear,Vietnam,3,cancelled,1200.0,,Vietnam Electricity (EVN),11.4109,108.9743,https://gem.wiki/Ninh_Thuận_1_nuclear_power_plant
Ninh Thuận 1 nuclear power plant,nuclear,Vietnam,4,cancelled,1200.0,,Vietnam Electricity (EVN),11.4109,108.9743,https://gem.wiki/Ninh_Thuận_1_nuclear_power_plant
Ninh Thuận 2 nuclear power plant,nuclear,Vietnam,1,cancelled,1100.0,,Vietnam Electricity (EVN),11.6903,109.1751,https://gem.wiki/Ninh_Thuận_2_nuclear_power_plant
Ninh Thuận 2 nuclear power plant,nuclear,Vietnam,2,cancelled,1100.0,,Vietnam Electricity (EVN),11.6903,109.1751,https://gem.wiki/Ninh_Thuận_2_nuclear_power_plant
Ninh Thuận 2 nuclear power plant,nuclear,Vietnam,3,cancelled,1100.0,,Vietnam Electricity (EVN),11.6903,109.1751,https://gem.wiki/Ninh_Thuận_2_nuclear_power_plant
Ninh Thuận 2 nuclear power plant,nuclear,Vietnam,4,cancelled,1100.0,,Vietnam Electricity (EVN),11.6903,109.1751,https://gem.wiki/Ninh_Thuận_2_nuclear_power_plant
Surry Green Energy Center nuclear power plant,nuclear,United States,1,announced,250.0,2033.0,,37.1667,-76.6852,https://gem.wiki/Surry_Green_Energy_Center_nuclear_power_plant
Surry Green Energy Center nuclear power plant,nuclear,United States,2,announced,250.0,,,37.1667,-76.6852,https://gem.wiki/Surry_Green_Energy_Center_nuclear_power_plant
Surry Green Energy Center nuclear power plant,nuclear,United States,3,announced,250.0,,,37.1667,-76.6852,https://gem.wiki/Surry_Green_Energy_Center_nuclear_power_plant
Surry Green Energy Center nuclear power plant,nuclear,United States,4,announced,250.0,,,37.1667,-76.6852,https://gem.wiki/Surry_Green_Energy_Center_nuclear_power_plant
Surry Green Energy Center nuclear power plant,nuclear,United States,5,announced,250.0,,,37.1667,-76.6852,https://gem.wiki/Surry_Green_Energy_Center_nuclear_power_plant
Surry Green Energy Center nuclear power plant,nuclear,United States,6,announced,250.0,,,37.1667,-76.6852,https://gem.wiki/Surry_Green_Energy_Center_nuclear_power_plant
Atucha nuclear power plant,nuclear,Argentina,1,operating,362.0,1974.0,Nucleoelectrica Argentina SA,-33.96701,-59.2095,https://gem.wiki/Atucha_nuclear_power_plant
Atucha nuclear power plant,nuclear,Argentina,2,mothballed,745.0,2016.0,Nucleoelectrica Argentina SA,-33.9672,-59.2073,https://gem.wiki/Atucha_nuclear_power_plant
Atucha nuclear power plant,nuclear,Argentina,3,pre-construction,1150.0,2029.0,China National Nuclear CORP [85%]; Nucleoelectrica Argentina SA [15%],-33.9672,-59.2075,https://gem.wiki/Atucha_nuclear_power_plant
